Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,n_clients
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9229098805646037,1,10,0.8414766558089034,0.8490770901194354,0.8621064060803475,0.8458197611292074,0.8664495114006515,0.8165038002171553,0.8718783930510315,0.8403908794788274,0.8338762214983714,0.8403908794788274,0.8762214983713354,0.8794788273615635,0.8306188925081434,0.8425624321389794,0.8078175895765473,0.8067318132464713,0.8327904451682954,0.8078175895765473,0.8078175895765473,0.8577633007600435,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9098805646036916,2,10,0.8165038002171553,0.8479913137893594,0.8197611292073833,0.8121606948968513,0.8642779587404995,0.8534201954397395,0.8686210640608035,0.8208469055374593,0.8773072747014115,0.8425624321389794,0.8501628664495114,0.8273615635179153,0.8555917480998915,0.8284473398479913,0.8642779587404995,0.8154180238870793,0.8208469055374593,0.8577633007600435,0.8545059717698155,0.8458197611292074,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9120521172638436,3,10,0.8241042345276873,0.8360477741585234,0.7806731813246471,0.8577633007600435,0.8045602605863192,0.8349619978284474,0.8230184581976113,0.8414766558089034,0.8403908794788274,0.8718783930510315,0.8175895765472313,0.8056460369163952,0.8251900108577633,0.8469055374592834,0.8621064060803475,0.8186753528773073,0.8360477741585234,0.8360477741585234,0.8382193268186754,0.8490770901194354,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9174809989142236,4,10,0.8403908794788274,0.8740499457111836,0.8794788273615635,0.8479913137893594,0.8577633007600435,0.8740499457111836,0.8555917480998915,0.8664495114006515,0.8403908794788274,0.8338762214983714,0.8458197611292074,0.8327904451682954,0.8393051031487514,0.8349619978284474,0.8338762214983714,0.8816503800217155,0.8154180238870793,0.7828447339847991,0.8306188925081434,0.8512486427795874,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9174809989142236,5,10,0.8436482084690554,0.8186753528773073,0.8425624321389794,0.8349619978284474,0.7958740499457112,0.8078175895765473,0.8121606948968513,0.8110749185667753,0.8588490770901195,0.8382193268186754,0.8230184581976113,0.8534201954397395,0.8512486427795874,0.8436482084690554,0.8327904451682954,0.7969598262757872,0.8621064060803475,0.8175895765472313,0.8143322475570033,0.8512486427795874,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9153094462540716,6,10,0.8403908794788274,0.7904451682953312,0.8577633007600435,0.8403908794788274,0.8588490770901195,0.8349619978284474,0.8349619978284474,0.8577633007600435,0.8523344191096635,0.8317046688382194,0.8230184581976113,0.8251900108577633,0.8686210640608035,0.8230184581976113,0.8610206297502715,0.8327904451682954,0.8555917480998915,0.8175895765472313,0.8295331161780674,0.8523344191096635,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9109663409337676,7,10,0.8251900108577633,0.8577633007600435,0.8403908794788274,0.8577633007600435,0.8414766558089034,0.8067318132464713,0.8110749185667753,0.8360477741585234,0.8013029315960912,0.8165038002171553,0.7882736156351792,0.8230184581976113,0.8512486427795874,0.8327904451682954,0.8393051031487514,0.8490770901194354,0.8078175895765473,0.8023887079261672,0.8327904451682954,0.8425624321389794,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9196525515743756,8,10,0.8577633007600435,0.8577633007600435,0.8143322475570033,0.8121606948968513,0.8686210640608035,0.8610206297502715,0.8403908794788274,0.8197611292073833,0.8078175895765473,0.8251900108577633,0.8479913137893594,0.8349619978284474,0.8360477741585234,0.8393051031487514,0.8371335504885994,0.8555917480998915,0.8078175895765473,0.8349619978284474,0.8621064060803475,0.8425624321389794,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9153094462540716,9,10,0.8327904451682954,0.8393051031487514,0.8479913137893594,0.8621064060803475,0.8306188925081434,0.8078175895765473,0.8621064060803475,0.8425624321389794,0.8479913137893594,0.8805646036916395,0.8403908794788274,0.8393051031487514,0.8599348534201955,0.8436482084690554,0.8371335504885994,0.8230184581976113,0.8610206297502715,0.8512486427795874,0.8175895765472313,0.8165038002171553,20
11111111111111111111,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.9174809989142236,10,10,0.8566775244299675,0.8686210640608035,0.8686210640608035,0.8621064060803475,0.8121606948968513,0.7969598262757872,0.8219326818675353,0.8349619978284474,0.8664495114006515,0.8143322475570033,0.8425624321389794,0.8262757871878393,0.8349619978284474,0.8621064060803475,0.8230184581976113,0.8197611292073833,0.8230184581976113,0.8479913137893594,0.8599348534201955,0.8230184581976113,20
