Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000000110,5,"[2, 3]",0.7046688382193268,1,0.1,4,10,0.754614549402823,0.5309446254071661,0.6959826275787188,0.7882736156351792,0.8490770901194354,0.8306188925081434,0.7687296416938111,0.8360477741585234,0.8664495114006515,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,1,0.1,4,10,0.754614549402823,0.5309446254071661,0.6959826275787188,0.7882736156351792,0.8490770901194354,0.8306188925081434,0.7687296416938111,0.8360477741585234,0.8664495114006515,0.8740499457111836
0000001111,14,"[1, 2, 3, 4]",0.8175895765472313,2,0.1,4,10,0.4592833876221498,0.738327904451683,0.7144408251900108,0.7654723127035831,0.8479913137893594,0.8425624321389794,0.8512486427795874,0.8458197611292074,0.8859934853420195,0.8675352877307275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,2,0.1,4,10,0.4592833876221498,0.738327904451683,0.7144408251900108,0.7654723127035831,0.8479913137893594,0.8425624321389794,0.8512486427795874,0.8458197611292074,0.8859934853420195,0.8675352877307275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9055374592833876,3,0.1,4,10,0.8208469055374593,0.7057546145494028,0.7665580890336591,0.7806731813246471,0.8078175895765473,0.754614549402823,0.8501628664495114,0.8262757871878393,0.6688382193268186,0.8327904451682954
0100000100,259,"[3, 9]",0.7252985884907709,4,0.1,4,10,0.7785016286644951,0.7958740499457112,0.6927252985884907,0.7752442996742671,0.7035830618892508,0.8490770901194354,0.8599348534201955,0.6883821932681867,0.48751357220412594,0.8099891422366993
0100010000,271,"[5, 9]",0.7242128121606949,4,0.1,4,10,0.7785016286644951,0.7958740499457112,0.6927252985884907,0.7752442996742671,0.7035830618892508,0.8490770901194354,0.8599348534201955,0.6883821932681867,0.48751357220412594,0.8099891422366993
0110000000,383,"[8, 9]",0.7057546145494028,4,0.1,4,10,0.7785016286644951,0.7958740499457112,0.6927252985884907,0.7752442996742671,0.7035830618892508,0.8490770901194354,0.8599348534201955,0.6883821932681867,0.48751357220412594,0.8099891422366993
0110010100,403,"[3, 5, 8, 9]",0.747014115092291,4,0.1,4,10,0.7785016286644951,0.7958740499457112,0.6927252985884907,0.7752442996742671,0.7035830618892508,0.8490770901194354,0.8599348534201955,0.6883821932681867,0.48751357220412594,0.8099891422366993
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9109663409337676,4,0.1,4,10,0.7785016286644951,0.7958740499457112,0.6927252985884907,0.7752442996742671,0.7035830618892508,0.8490770901194354,0.8599348534201955,0.6883821932681867,0.48751357220412594,0.8099891422366993
0100010000,271,"[5, 9]",0.5168295331161781,5,0.1,4,10,0.6927252985884907,0.8273615635179153,0.8002171552660152,0.8023887079261672,0.48642779587404994,0.5765472312703583,0.8621064060803475,0.8273615635179153,0.46145494028230183,0.8664495114006515
0100110001,304,"[1, 5, 6, 9]",0.7372421281216069,5,0.1,4,10,0.6927252985884907,0.8273615635179153,0.8002171552660152,0.8023887079261672,0.48642779587404994,0.5765472312703583,0.8621064060803475,0.8273615635179153,0.46145494028230183,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,5,0.1,4,10,0.6927252985884907,0.8273615635179153,0.8002171552660152,0.8023887079261672,0.48642779587404994,0.5765472312703583,0.8621064060803475,0.8273615635179153,0.46145494028230183,0.8664495114006515
