Trial,Combination,Clients,Client 1 Accuracy,Client 1 Shapley Value,Client 2 Accuracy,Client 2 Shapley Value,Client 3 Accuracy,Client 3 Shapley Value,Client 4 Accuracy,Client 4 Shapley Value,Client 5 Accuracy,Client 5 Shapley Value,Client 6 Accuracy,Client 6 Shapley Value,Client 7 Accuracy,Client 7 Shapley Value,Client 8 Accuracy,Client 8 Shapley Value,Client 9 Accuracy,Client 9 Shapley Value,Client 10 Accuracy,Client 10 Shapley Value,Global Accuracy,Subsample Ratio,Max Depth
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5771040761894123,0.06846824287207912,0.5563530742483697,0.0614739373293028,0.6588792224658223,0.09237780056857317,0.6652329949309463,0.09644686764956348,0.7472176062336792,0.12310581437071856,0.7168451774168773,0.11002457740404868,0.7375123933473907,0.12075817544972553,0.7587242183463434,0.12603030477576865,0.7193308290625742,0.10919758821521403,0.662188769881722,0.09211669136500664,0.8889276787085783,0.7,10
9,0000000010,2,,,0.5454608928795855,0.05715684135893325,,,,,,,,,,,,,,,,,0.5432964209409169,0.7,10
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.6123500579519906,0.0891467531181575,0.5454608928795855,0.05715684135893325,0.7012051221181104,0.10207593019853606,0.6452221027495776,0.08904592902966907,0.7505969753250199,0.12212019452329949,0.6626635572747204,0.09182776433952944,0.766474424320286,0.1269473051906879,0.7672284984150479,0.13113496989609008,0.6798955467735404,0.10343576182212248,0.6502632277164123,0.08710855052297505,0.8931728365753865,0.7,10
10,0000000001,1,0.5802739802544302,0.06458184108099693,,,,,,,,,,,,,,,,,,,0.5733616343857787,0.7,10
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5802739802544302,0.06458184108099693,0.5908729105863624,0.07184943883935424,0.7124324475290109,0.09840398156897778,0.6341483850246471,0.08699690963915703,0.7401237240088813,0.11206165894445301,0.7723254807222354,0.12380352406377507,0.7783022161399785,0.12466211472841675,0.7673681417659298,0.12565253997023235,0.7398304729720294,0.11229013491805304,0.6466743935987488,0.07969785624658372,0.9014397229475919,0.7,10
1,0000000010,2,,,0.5052715364957897,0.06065310449007043,,,,,,,,,,,,,,,,,0.5045174624010278,0.7,100
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.632863666196534,0.08928612056006768,0.5052715364957897,0.06065310449007043,0.692561198698524,0.09783767862221299,0.7115945874237198,0.11241684610450606,0.7563921743866165,0.1274076618418511,0.6571476449148874,0.09870918635558366,0.7329739844437307,0.1162586995034835,0.7078940386253508,0.11370354160434042,0.6419404840038542,0.08493846790247953,0.6914440518914692,0.0987886930154052,0.9002108614598315,0.7,100
2,0000000010,2,,,0.5471226487550795,0.06757739770916185,,,,,,,,,,,,,,,,,0.5456843222409965,0.7,100
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5819636648001005,0.07818175273445842,0.5471226487550795,0.06757739770916185,0.6885673988633031,0.10066533108916595,0.6754688525505858,0.10750091231362702,0.7373168926561562,0.12119213945613695,0.6731647372610353,0.09844867584193522,0.7623409811341832,0.12811074742690307,0.6802306908156568,0.10509148581755709,0.6995294019075282,0.10283759327941372,0.6570498945692701,0.09039396433164036,0.8928795855385346,0.7,100
3,0000000010,2,,,0.5128402061135859,0.06178191630726473,,,,,,,,,,,,,,,,,0.5206741980980576,0.7,100
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.6270265741296728,0.07686048408928255,0.5128402061135859,0.06178191630726473,0.6869196073228974,0.1012265956144938,0.6360614989317284,0.09552033231847887,0.7014704444847859,0.11729764407904739,0.6925472343634358,0.10638826773862986,0.727932859476896,0.12317176009879084,0.6695340101381073,0.10439603798843718,0.7301112957506528,0.12092441373922576,0.6639762047730098,0.09243254802634918,0.8965801343369035,0.7,100
