Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,n_clients
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6421052631578947,1,10,0.5957894736842105,0.5557894736842105,0.5978947368421053,0.5610526315789474,0.58,0.6021052631578947,0.5989473684210527,0.5894736842105263,0.5747368421052632,0.5568421052631579,0.6,0.5642105263157895,0.5589473684210526,0.6052631578947368,0.5431578947368421,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6568421052631579,2,10,0.5736842105263158,0.6094736842105263,0.5726315789473684,0.5726315789473684,0.5505263157894736,0.5736842105263158,0.5715789473684211,0.588421052631579,0.5810526315789474,0.56,0.5768421052631579,0.5789473684210527,0.6031578947368421,0.6021052631578947,0.5652631578947368,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6326315789473684,3,10,0.5989473684210527,0.5852631578947368,0.5894736842105263,0.6,0.5378947368421053,0.6,0.5578947368421052,0.5873684210526315,0.588421052631579,0.5421052631578948,0.5821052631578948,0.5326315789473685,0.5684210526315789,0.5736842105263158,0.5821052631578948,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6431578947368422,4,10,0.5736842105263158,0.58,0.5768421052631579,0.56,0.5789473684210527,0.5831578947368421,0.5631578947368421,0.5968421052631578,0.6073684210526316,0.5705263157894737,0.6157894736842106,0.5357894736842105,0.5810526315789474,0.5842105263157895,0.6031578947368421,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6494736842105263,5,10,0.5684210526315789,0.5768421052631579,0.5757894736842105,0.6094736842105263,0.5978947368421053,0.5663157894736842,0.588421052631579,0.5578947368421052,0.5842105263157895,0.6147368421052631,0.5863157894736842,0.5831578947368421,0.5452631578947369,0.6,0.5515789473684211,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6389473684210526,6,10,0.5810526315789474,0.5694736842105264,0.5831578947368421,0.5905263157894737,0.5747368421052632,0.5757894736842105,0.5852631578947368,0.5768421052631579,0.5694736842105264,0.5768421052631579,0.56,0.6136842105263158,0.5610526315789474,0.5852631578947368,0.6094736842105263,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6452631578947369,7,10,0.588421052631579,0.6073684210526316,0.5810526315789474,0.608421052631579,0.588421052631579,0.5842105263157895,0.5905263157894737,0.5357894736842105,0.58,0.6210526315789474,0.5473684210526316,0.5768421052631579,0.5905263157894737,0.5589473684210526,0.5852631578947368,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6463157894736842,8,10,0.5989473684210527,0.6136842105263158,0.5873684210526315,0.5705263157894737,0.5673684210526316,0.5694736842105264,0.5726315789473684,0.5810526315789474,0.56,0.5915789473684211,0.5673684210526316,0.5978947368421053,0.5863157894736842,0.6168421052631579,0.6010526315789474,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6452631578947369,9,10,0.5831578947368421,0.6063157894736843,0.5747368421052632,0.5557894736842105,0.6021052631578947,0.5578947368421052,0.5736842105263158,0.6189473684210526,0.5568421052631579,0.6052631578947368,0.5684210526315789,0.5631578947368421,0.6063157894736843,0.5736842105263158,0.5810526315789474,15
111111111111111,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.6463157894736842,10,10,0.5747368421052632,0.6,0.5705263157894737,0.5894736842105263,0.6,0.5589473684210526,0.6157894736842106,0.5905263157894737,0.5621052631578948,0.5778947368421052,0.6,0.5431578947368421,0.5757894736842105,0.5989473684210527,0.531578947368421,15
