Trial,Combination,Clients,Client 1 Accuracy,Client 1 Shapley Value,Client 2 Accuracy,Client 2 Shapley Value,Client 3 Accuracy,Client 3 Shapley Value,Client 4 Accuracy,Client 4 Shapley Value,Client 5 Accuracy,Client 5 Shapley Value,Client 6 Accuracy,Client 6 Shapley Value,Client 7 Accuracy,Client 7 Shapley Value,Client 8 Accuracy,Client 8 Shapley Value,Client 9 Accuracy,Client 9 Shapley Value,Client 10 Accuracy,Client 10 Shapley Value,Global Accuracy,Subsample Ratio,Max Depth
7,0000000001,1,0.3049266862170088,0.00447463102822442,,,,,,,,,,,,,,,,,,,0.30944281524926687,0.5,100
7,0000000010,2,,,0.3071163245356794,0.01401505514839594,,,,,,,,,,,,,,,,,0.3099120234604106,0.5,100
7,0000000100,3,,,,,0.3164613880742913,0.018162485962307115,,,,,,,,,,,,,,,0.3121407624633431,0.5,100
7,0000000111,"1,2,3",0.3049266862170088,0.00447463102822442,0.3071163245356794,0.01401505514839594,0.3164613880742913,0.018162485962307115,,,,,,,,,,,,,,,0.33345063538611924,0.5,100
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.3049266862170088,0.00447463102822442,0.3071163245356794,0.01401505514839594,0.3164613880742913,0.018162485962307115,0.6887781036168132,0.14258778769508618,0.7409775171065494,0.1588418836854066,0.7307722385141739,0.15037822379054075,0.743049853372434,0.1593080415356039,0.6129227761485826,0.1164391983834254,0.6334701857282502,0.10962486317130327,0.6730987292277615,0.12616782959970615,0.8745845552297166,0.5,100
8,0000000001,1,0.2918084066471163,0.008331001517542189,,,,,,,,,,,,,,,,,,,0.2945259042033236,0.5,100
8,0000000010,2,,,0.3857282502443793,0.03997668538857626,,,,,,,,,,,,,,,,,0.38619745845552295,0.5,100
8,0000000100,3,,,,,0.35219941348973605,0.02212629859087388,,,,,,,,,,,,,,,0.3496383186705767,0.5,100
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.2918084066471163,0.008331001517542189,0.3857282502443793,0.03997668538857626,0.35219941348973605,0.02212629859087388,0.6221505376344086,0.11868919324847996,0.716911045943304,0.151882608768124,0.5675464320625611,0.10156964007758305,0.7635777126099706,0.1699531881330259,0.6560703812316716,0.1288813738810387,0.6871749755620723,0.12874259094347565,0.6764613880742913,0.12984741945128042,0.8750146627565982,0.5,100
9,0000000001,1,0.2741153470185728,-0.005860722404881233,,,,,,,,,,,,,,,,,,,0.2725904203323558,0.5,100
9,0000000100,3,,,,,0.3010361681329423,0.01489421605841391,,,,,,,,,,,,,,,0.3016813294232649,0.5,100
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.2741153470185728,-0.005860722404881233,0.3501270772238514,0.03163873068518653,0.3010361681329423,0.01489421605841391,0.6262365591397849,0.12190087039604089,0.7117693059628544,0.15577230085275268,0.7156793743890518,0.14833367659712837,0.7356598240469209,0.15619023786224528,0.6330596285434995,0.13822536708772515,0.6398435972629521,0.1214980423292278,0.6431085043988269,0.11740728053616027,0.872394916911046,0.5,100
10,0000000001,1,0.3638709677419355,0.034329390889858306,,,,,,,,,,,,,,,,,,,0.36760508308895407,0.5,100
10,0000000010,2,,,0.2825024437927664,-0.0026047862278707795,,,,,,,,,,,,,,,,,0.28238514173998047,0.5,100
10,0000000100,3,,,,,0.3696969696969697,0.025696148374463844,,,,,,,,,,,,,,,0.3709677419354839,0.5,100
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.3638709677419355,0.034329390889858306,0.2825024437927664,-0.0026047862278707795,0.3696969696969697,0.025696148374463844,0.6421309872922776,0.12593499605405692,0.6368132942326491,0.12993609496861622,0.6989051808406647,0.14245229433411544,0.7564222873900294,0.16250716131820747,0.7224046920821114,0.15091251030232392,0.6742913000977517,0.12330057588022529,0.6271358748778103,0.10753561410600333,0.8867057673509287,0.5,100
1,0000000001,1,0.5293434830952701,0.052310443806240566,,,,,,,,,,,,,,,,,,,0.5239672047017998,0.8,10
1,0000000010,2,,,0.5309441477987805,0.05666868135413327,,,,,,,,,,,,,,,,,0.5248469593480041,0.8,10
1,0000000100,3,,,,,0.5879082611405041,0.07047796484962913,,,,,,,,,,,,,,,0.5797949682921762,0.8,10
1,1000000000,10,,,,,,,,,,,,,,,,,,,0.6349506970833689,0.08789499835181876,0.6319326498943073,0.8,10
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5293434830952701,0.052310443806240566,0.5309441477987805,0.05666868135413327,0.5879082611405041,0.07047796484962913,0.7549272369594702,0.13642477578372011,0.7303063256802825,0.12360612925866075,0.618479735096101,0.08794009289508815,0.7393360296184064,0.1291307786745112,0.7757969721777593,0.14300346556969337,0.7035104654146455,0.11254266945650405,0.6349506970833689,0.08789499835181876,0.8837379797412055,0.8,10
2,0000000001,1,0.5015212424090615,0.05157637863841469,,,,,,,,,,,,,,,,,,,0.49934629342261216,0.8,10
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5015212424090615,0.05157637863841469,0.6502608716902286,0.09115889656217863,0.6561869967375765,0.08918201705809597,0.6878581640009286,0.10809333338560677,0.7454576556982442,0.12070734098397147,0.6778753925294168,0.09463872700490582,0.7771532605906575,0.12691770173314418,0.7634070942437164,0.1296515808000914,0.7077503940567687,0.10056707855876301,0.6504563727227184,0.08750694527482815,0.890470546547574,0.8,10
3,0000000010,2,,,0.48860595545020225,0.04482545911511367,,,,,,,,,,,,,,,,,0.493078041568407,0.8,10
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5181754866142887,0.05929483939671636,0.48860595545020225,0.04482545911511367,0.6018621473344656,0.0800143554521679,0.6851089307315404,0.11075574384340398,0.7467161935948974,0.12919199818761315,0.7076770811695849,0.11306440911885979,0.7573832186801237,0.13563788105900512,0.729976417687956,0.12500944875152356,0.7335076550873034,0.11866085199918962,0.639606065419533,0.08354501307640703,0.8749404332791633,0.8,10
4,0000000001,1,0.5124570814139612,0.04042395309849692,,,,,,,,,,,,,,,,,,,0.5097445045881649,0.8,10
4,0000000010,2,,,0.5341821336493934,0.06286274312495602,,,,,,,,,,,,,,,,,0.5370657738786183,0.8,10
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5124570814139612,0.04042395309849692,0.5341821336493934,0.06286274312495602,0.6487090822448406,0.09022258899646558,0.7457509072469789,0.13244544041299694,0.753790887208123,0.12914446125949783,0.6326291223225523,0.0957969326887052,0.7375398638824061,0.1270506966189466,0.775870285064943,0.14202294520375258,0.7223518774208526,0.11123288870999606,0.6235749807553671,0.06879734988618602,0.8846788284600628,0.8,10
5,0000000010,2,,,0.4469031414572158,0.03456109807315683,,,,,,,,,,,,,,,,,0.4480761476521548,0.8,10
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5197150572451461,0.06454493100980341,0.4469031414572158,0.03456109807315683,0.5808702239708703,0.07236217772673556,0.731369362544446,0.12107944830034999,0.740680099216774,0.12428491536425837,0.678376363925172,0.09749619680098541,0.7816864407815154,0.144370716199797,0.7559413985655111,0.13422152316594818,0.7391771850295085,0.11694309349045454,0.6481836732200242,0.09013589986851095,0.8739507093021835,0.8,10
6,0000000001,1,0.49790447330799964,0.043620016718549176,,,,,,,,,,,,,,,,,,,0.495424053958285,0.8,10
6,0000000010,2,,,0.4768514558717513,0.046609450717720956,,,,,,,,,,,,,,,,,0.4810302904412214,0.8,10
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.49790447330799964,0.043620016718549176,0.4768514558717513,0.046609450717720956,0.6959103627766035,0.10858072769133599,0.7266284625065677,0.11479194815634211,0.7429161422758764,0.12255178482192375,0.7499541794455102,0.11731132305114174,0.7440280543981623,0.12015446428707866,0.7773121051795555,0.13373328063213497,0.7178920101171784,0.10612301036056641,0.6485258000268814,0.08652399356320564,0.8883933480773696,0.8,10
7,0000000001,1,0.5002627045124082,0.04426530889305978,,,,,,,,,,,,,,,,,,,0.493713419923999,0.8,10
7,0000000010,2,,,0.5378111215649858,0.061858106687255075,,,,,,,,,,,,,,,,,0.5424542710866191,0.8,10
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5002627045124082,0.04426530889305978,0.5378111215649858,0.061858106687255075,0.680245842548356,0.09850289813668939,0.7246612333671387,0.11501143063724584,0.7453232487384074,0.11740407406172573,0.7462763162717954,0.11391646035733845,0.7782529538984128,0.13002316635298058,0.7585562248750626,0.1265737855206698,0.7313938001735072,0.11140210151138068,0.6472183868721056,0.08104266784165451,0.8900306692244718,0.8,10
8,0000000010,2,,,0.43811781380970416,0.03883139094360369,,,,,,,,,,,,,,,,,0.43045661709900906,0.8,10
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5290257939174742,0.052051505585593315,0.43811781380970416,0.03883139094360369,0.6279004410992045,0.090531078125766,0.6540364853801884,0.10692784571141056,0.7442846495033052,0.12483937064506523,0.7070905780721154,0.1112069391881332,0.736880047897753,0.12420962444054513,0.782077442846495,0.14437977505515695,0.7282413460246087,0.11380627165583757,0.6599259539839445,0.09321619864888897,0.8823328160701849,0.8,10
9,0000000001,1,0.47124302000219936,0.032083958455378356,,,,,,,,,,,,,,,,,,,0.46589117923779033,0.8,10
9,0000000010,2,,,0.4481250229102772,0.04867322697675786,,,,,,,,,,,,,,,,,0.46879925709607656,0.8,10
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.47124302000219936,0.032083958455378356,0.4481250229102772,0.04867322697675786,0.6274483449615719,0.08728383132080661,0.6588506983052504,0.10938895591115612,0.7428917046468152,0.13155734711652267,0.6913038696985618,0.10935312687850958,0.7691132806295133,0.13801757207955112,0.7676470228858396,0.14176248226861962,0.7225840348969343,0.11073715856637512,0.6493078041568408,0.0911423404263229,0.886951527962757,0.8,10
10,0000000001,1,0.5854400606053201,0.06527750340815966,,,,,,,,,,,,,,,,,,,0.5824464510453196,0.8,10
10,0000000010,2,,,0.5850734961694016,0.07129598842279733,,,,,,,,,,,,,,,,,0.5824831074889114,0.8,10
10,0000000100,3,,,,,0.6018010532618125,0.07516034051823159,,,,,,,,,,,,,,,0.6020576483669554,0.8,10
10,1000000000,10,,,,,,,,,,,,,,,,,,,0.6490267714226365,0.08131728167839014,0.6450923131437788,0.8,10
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5854400606053201,0.06527750340815966,0.5850734961694016,0.07129598842279733,0.6018010532618125,0.07516034051823159,0.7164013147444435,0.11027814668267027,0.7504918072848572,0.11980098912148894,0.757053310687797,0.11748067514267757,0.7740008064417591,0.12527091962393644,0.7665839860216762,0.1254407842994077,0.7230727874781588,0.10867737110224018,0.6490267714226365,0.08131728167839014,0.8924499945015335,0.8,10
1,0000000001,1,0.3463911731283831,0.012334171302809397,,,,,,,,,,,,,,,,,,,0.3461590156523014,0.8,100
1,0000000010,2,,,0.3218924499945015,0.014871593500873925,,,,,,,,,,,,,,,,,0.3244095257878081,0.8,100
1,0000000100,3,,,,,0.3046761403208661,0.01189176160989612,,,,,,,,,,,,,,,0.30751090529196856,0.8,100
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.3463911731283831,0.012334171302809397,0.3218924499945015,0.014871593500873925,0.3046761403208661,0.01189176160989612,0.7221685952028934,0.14607303945339714,0.7456165002871421,0.16068086907248727,0.6905829596412556,0.13665569690461987,0.7263229921433022,0.14556694940920284,0.7288400679366088,0.15120461442746322,0.6669762099681089,0.11570477806909105,0.6440781515377378,0.10501652625016,0.8734986131645508,0.8,100
2,0000000001,1,0.31002798108527513,0.004344443940740797,,,,,,,,,,,,,,,,,,,0.3105167336664997,0.8,100
2,0000000010,2,,,0.34239562077687224,0.01911520841176327,,,,,,,,,,,,,,,,,0.33858335064332057,0.8,100
2,0000000100,3,,,,,0.39738028616463633,0.035789277332000005,,,,,,,,,,,,,,,0.3922239464327171,0.8,100
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.31002798108527513,0.004344443940740797,0.34239562077687224,0.01911520841176327,0.39738028616463633,0.035789277332000005,0.6348162901235322,0.12152070539534504,0.7091189012841974,0.14798088751268287,0.6663286127979864,0.11961045312084911,0.7738053054092692,0.16074226864179778,0.6965823975757872,0.1394729442156974,0.7114038196014223,0.1363713671195838,0.6525702276365147,0.1150524443095394,0.8856074583643895,0.8,100
3,0000000001,1,0.30576361481409076,0.006868074699602219,,,,,,,,,,,,,,,,,,,0.30416295011058025,0.8,100
3,0000000010,2,,,0.3399762954998106,0.023437053053259344,,,,,,,,,,,,,,,,,0.34650114245915864,0.8,100
3,0000000100,3,,,,,0.333439229725932,0.016265552783178334,,,,,,,,,,,,,,,0.328466172211972,0.8,100
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.30576361481409076,0.006868074699602219,0.3399762954998106,0.023437053053259344,0.333439229725932,0.016265552783178334,0.6319570875233684,0.1209035373463882,0.7544262655637151,0.16468626114208304,0.6258232426290001,0.11168547104759519,0.7513593431165309,0.1572908952620536,0.6957148617441136,0.1425719557414963,0.6857198714580711,0.13178199117463565,0.6767146051490085,0.12450920774970829,0.8807688078102662,0.8,100
4,0000000001,1,0.32175804303466476,0.011382257027656072,,,,,,,,,,,,,,,,,,,0.31759142727972534,0.8,100
4,0000000010,2,,,0.2643296147407779,-0.0036960106332605868,,,,,,,,,,,,,,,,,0.25935655722681783,0.8,100
4,0000000100,3,,,,,0.33478329932429957,0.022565452375938797,,,,,,,,,,,,,,,0.336860497794504,0.8,100
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.32175804303466476,0.011382257027656072,0.2643296147407779,-0.0036960106332605868,0.33478329932429957,0.022565452375938797,0.727312716120282,0.16077954033207778,0.7499663982600409,0.16953703982236287,0.6325558094353686,0.11723224382521089,0.7281802519519556,0.16242886555899827,0.5897655209491575,0.11122417863521271,0.6602069867181486,0.13014825176227576,0.6588140418616586,0.11839818129352783,0.8704072530883054,0.8,100
5,0000000001,1,0.2848450043376792,0.004254617955251962,,,,,,,,,,,,,,,,,,,0.29195635439449663,0.8,100
5,0000000010,2,,,0.2887305873584145,0.0022685680237909006,,,,,,,,,,,,,,,,,0.28785083271221024,0.8,100
5,0000000100,3,,,,,0.3412470522109945,0.01796255029587896,,,,,,,,,,,,,,,0.3449249153847094,0.8,100
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.2848450043376792,0.004254617955251962,0.2887305873584145,0.0022685680237909006,0.3412470522109945,0.01796255029587896,0.6465707897019831,0.1300560935374783,0.7181486052223214,0.1541016965382957,0.650847374787698,0.12164240095546643,0.7578841900758788,0.16854563558563113,0.7132610794100757,0.15245709998705453,0.6770322943268045,0.12748326204574115,0.6648623550543127,0.12122807507541042,0.8749648709082245,0.8,100
6,0000000001,1,0.3170904558839701,0.007717066567544535,,,,,,,,,,,,,,,,,,,0.31682164196429663,0.8,100
6,0000000010,2,,,0.30097383951809,0.007677477341379716,,,,,,,,,,,,,,,,,0.3075475617355604,0.8,100
6,0000000100,3,,,,,0.3434097823829132,0.015530406182147521,,,,,,,,,,,,,,,0.3463545166847912,0.8,100
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.3170904558839701,0.007717066567544535,0.30097383951809,0.007677477341379716,0.3434097823829132,0.015530406182147521,0.7082635842670544,0.1424236988064924,0.733739812563385,0.14740376394705818,0.7408267249911413,0.14971570297545353,0.7276548429271392,0.14923983716404657,0.6962158331398688,0.13533715002185415,0.6735377133710487,0.12713113718588956,0.6704463532948033,0.1178237598081342,0.8781539815007148,0.8,100
7,0000000001,1,0.37410344448381616,0.025357059069834625,,,,,,,,,,,,,,,,,,,0.3806405102576948,0.8,100
7,0000000010,2,,,0.33776469006976945,0.012561866589712938,,,,,,,,,,,,,,,,,0.3389010398211166,0.8,100
7,0000000100,3,,,,,0.3498124411969551,0.01717992921822306,,,,,,,,,,,,,,,0.34094158184772916,0.8,100
