Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6926315789473684,1,2,8,10,0.4936842105263158,0.37684210526315787,0.4473684210526316,0.3410526315789474,0.5178947368421053,0.5126315789473684,0.26,0.45263157894736844,0.5378947368421053,0.4242105263157895
0010101011,170,"[1, 2, 4, 6, 8]",0.2810526315789474,2,2,8,10,0.26421052631578945,0.25684210526315787,0.37894736842105264,0.2336842105263158,0.4831578947368421,0.2736842105263158,0.3631578947368421,0.25894736842105265,0.5284210526315789,0.4905263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5789473684210527,2,2,8,10,0.26421052631578945,0.25684210526315787,0.37894736842105264,0.2336842105263158,0.4831578947368421,0.2736842105263158,0.3631578947368421,0.25894736842105265,0.5284210526315789,0.4905263157894737
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.39263157894736844,3,2,8,10,0.38421052631578945,0.27578947368421053,0.25263157894736843,0.29894736842105263,0.2168421052631579,0.29789473684210527,0.2536842105263158,0.3389473684210526,0.5052631578947369,0.5094736842105263
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.508421052631579,4,2,8,10,0.32,0.2736842105263158,0.3021052631578947,0.40842105263157896,0.29789473684210527,0.4378947368421053,0.37157894736842106,0.24842105263157896,0.5452631578947369,0.4631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6726315789473685,5,2,8,10,0.3178947368421053,0.2789473684210526,0.3042105263157895,0.3126315789473684,0.42526315789473684,0.4652631578947368,0.4663157894736842,0.29894736842105263,0.5178947368421053,0.4694736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6694736842105263,6,2,8,10,0.5147368421052632,0.32105263157894737,0.2873684210526316,0.32526315789473687,0.2326315789473684,0.40842105263157896,0.5536842105263158,0.3642105263157895,0.4863157894736842,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6736842105263158,7,2,8,10,0.31157894736842107,0.4094736842105263,0.4147368421052632,0.4473684210526316,0.43894736842105264,0.4126315789473684,0.29368421052631577,0.3736842105263158,0.508421052631579,0.5063157894736842
0010100111,166,"[1, 2, 3, 6, 8]",0.3736842105263158,8,2,8,10,0.27263157894736845,0.30526315789473685,0.3452631578947368,0.4147368421052632,0.4326315789473684,0.3473684210526316,0.5294736842105263,0.33052631578947367,0.5842105263157895,0.4473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6410526315789473,8,2,8,10,0.27263157894736845,0.30526315789473685,0.3452631578947368,0.4147368421052632,0.4326315789473684,0.3473684210526316,0.5294736842105263,0.33052631578947367,0.5842105263157895,0.4473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5526315789473685,9,2,8,10,0.2894736842105263,0.2736842105263158,0.32421052631578945,0.2831578947368421,0.3063157894736842,0.4231578947368421,0.37473684210526315,0.46210526315789474,0.4421052631578947,0.3863157894736842
0010011011,154,"[1, 2, 4, 5, 8]",0.36210526315789476,10,2,8,10,0.26842105263157895,0.2894736842105263,0.391578947368421,0.3021052631578947,0.3105263157894737,0.4768421052631579,0.5357894736842105,0.3368421052631579,0.5347368421052632,0.4515789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6484210526315789,10,2,8,10,0.26842105263157895,0.2894736842105263,0.391578947368421,0.3021052631578947,0.3105263157894737,0.4768421052631579,0.5357894736842105,0.3368421052631579,0.5347368421052632,0.4515789473684211
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.4010526315789474,11,2,8,10,0.2768421052631579,0.3831578947368421,0.31894736842105265,0.3157894736842105,0.26526315789473687,0.36210526315789476,0.5031578947368421,0.4515789473684211,0.5768421052631579,0.5
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6347368421052632,11,2,8,10,0.2768421052631579,0.3831578947368421,0.31894736842105265,0.3157894736842105,0.26526315789473687,0.36210526315789476,0.5031578947368421,0.4515789473684211,0.5768421052631579,0.5
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5431578947368421,12,2,8,10,0.24526315789473685,0.3031578947368421,0.36,0.32,0.4978947368421053,0.42947368421052634,0.4421052631578947,0.24421052631578946,0.4768421052631579,0.3936842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6252631578947369,13,2,8,10,0.3505263157894737,0.3031578947368421,0.37684210526315787,0.30842105263157893,0.45473684210526316,0.32105263157894737,0.34421052631578947,0.5031578947368421,0.4052631578947368,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6347368421052632,14,2,8,10,0.29368421052631577,0.3547368421052632,0.46421052631578946,0.30526315789473685,0.5168421052631579,0.3505263157894737,0.4884210526315789,0.38526315789473686,0.48,0.41789473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6757894736842105,15,2,8,10,0.5042105263157894,0.21894736842105264,0.5042105263157894,0.5221052631578947,0.2926315789473684,0.4368421052631579,0.391578947368421,0.42,0.5431578947368421,0.42526315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.671578947368421,16,2,8,10,0.3894736842105263,0.3178947368421053,0.4842105263157895,0.5294736842105263,0.41789473684210526,0.5126315789473684,0.47157894736842104,0.3136842105263158,0.4726315789473684,0.44842105263157894
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.4631578947368421,17,2,8,10,0.3231578947368421,0.36105263157894735,0.3273684210526316,0.41157894736842104,0.26105263157894737,0.26526315789473687,0.3136842105263158,0.1957894736842105,0.5494736842105263,0.43894736842105264
0010000111,134,"[1, 2, 3, 8]",0.26526315789473687,18,2,8,10,0.26210526315789473,0.23684210526315788,0.2505263157894737,0.32421052631578945,0.4673684210526316,0.47578947368421054,0.4368421052631579,0.22842105263157894,0.5705263157894737,0.5768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6305263157894737,18,2,8,10,0.26210526315789473,0.23684210526315788,0.2505263157894737,0.32421052631578945,0.4673684210526316,0.47578947368421054,0.4368421052631579,0.22842105263157894,0.5705263157894737,0.5768421052631579
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4863157894736842,19,2,8,10,0.26842105263157895,0.3452631578947368,0.4663157894736842,0.27578947368421053,0.3126315789473684,0.30105263157894735,0.41157894736842104,0.24421052631578946,0.3778947368421053,0.5463157894736842
0011100010,225,"[2, 6, 7, 8]",0.3526315789473684,20,2,8,10,0.4442105263157895,0.2631578947368421,0.4431578947368421,0.44526315789473686,0.4842105263157895,0.32526315789473687,0.3368421052631579,0.3136842105263158,0.49894736842105264,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6568421052631579,20,2,8,10,0.4442105263157895,0.2631578947368421,0.4431578947368421,0.44526315789473686,0.4842105263157895,0.32526315789473687,0.3368421052631579,0.3136842105263158,0.49894736842105264,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5778947368421052,21,2,8,10,0.31473684210526315,0.24421052631578946,0.22526315789473683,0.47578947368421054,0.3778947368421053,0.3231578947368421,0.44105263157894736,0.3357894736842105,0.4263157894736842,0.5326315789473685
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.4831578947368421,22,2,8,10,0.2631578947368421,0.3831578947368421,0.27263157894736845,0.27578947368421053,0.2810526315789474,0.3389473684210526,0.3631578947368421,0.27578947368421053,0.4168421052631579,0.3989473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6842105263157895,23,2,8,10,0.2905263157894737,0.22,0.24210526315789474,0.36736842105263157,0.5168421052631579,0.5021052631578947,0.48736842105263156,0.4442105263157895,0.4978947368421053,0.49157894736842106
0011000111,198,"[1, 2, 3, 7, 8]",0.36105263157894735,24,2,8,10,0.26842105263157895,0.30105263157894735,0.26421052631578945,0.40210526315789474,0.4063157894736842,0.46210526315789474,0.26631578947368423,0.32,0.47578947368421054,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.62,24,2,8,10,0.26842105263157895,0.30105263157894735,0.26421052631578945,0.40210526315789474,0.4063157894736842,0.46210526315789474,0.26631578947368423,0.32,0.47578947368421054,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6168421052631579,25,2,8,10,0.32105263157894737,0.43894736842105264,0.4494736842105263,0.29473684210526313,0.47578947368421054,0.34842105263157896,0.24421052631578946,0.2536842105263158,0.5221052631578947,0.44
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6694736842105263,26,2,8,10,0.3094736842105263,0.4052631578947368,0.33157894736842103,0.3873684210526316,0.4842105263157895,0.2905263157894737,0.45789473684210524,0.36947368421052634,0.5568421052631579,0.5673684210526316
0011100010,225,"[2, 6, 7, 8]",0.3526315789473684,27,2,8,10,0.4442105263157895,0.2631578947368421,0.4431578947368421,0.44526315789473686,0.4842105263157895,0.32526315789473687,0.3368421052631579,0.3136842105263158,0.49894736842105264,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6568421052631579,27,2,8,10,0.4442105263157895,0.2631578947368421,0.4431578947368421,0.44526315789473686,0.4842105263157895,0.32526315789473687,0.3368421052631579,0.3136842105263158,0.49894736842105264,0.45789473684210524
0001011011,90,"[1, 2, 4, 5, 7]",0.3336842105263158,28,2,8,10,0.23473684210526316,0.3157894736842105,0.41578947368421054,0.27263157894736845,0.2768421052631579,0.4010526315789474,0.31684210526315787,0.3684210526315789,0.5126315789473684,0.5168421052631579
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.4357894736842105,28,2,8,10,0.23473684210526316,0.3157894736842105,0.41578947368421054,0.27263157894736845,0.2768421052631579,0.4010526315789474,0.31684210526315787,0.3684210526315789,0.5126315789473684,0.5168421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5578947368421052,28,2,8,10,0.23473684210526316,0.3157894736842105,0.41578947368421054,0.27263157894736845,0.2768421052631579,0.4010526315789474,0.31684210526315787,0.3684210526315789,0.5126315789473684,0.5168421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6863157894736842,29,2,8,10,0.4631578947368421,0.4978947368421053,0.3473684210526316,0.5189473684210526,0.2326315789473684,0.3757894736842105,0.4357894736842105,0.3431578947368421,0.3936842105263158,0.48105263157894734
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5810526315789474,30,2,8,10,0.25263157894736843,0.3263157894736842,0.3105263157894737,0.31684210526315787,0.3294736842105263,0.3126315789473684,0.391578947368421,0.34210526315789475,0.4284210526315789,0.49894736842105264
0010011111,158,"[1, 2, 3, 4, 5, 8]",0.36105263157894735,31,2,8,10,0.29789473684210527,0.3178947368421053,0.29789473684210527,0.2505263157894737,0.34210526315789475,0.4052631578947368,0.46,0.24105263157894738,0.5557894736842105,0.62
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5694736842105264,32,2,8,10,0.26105263157894737,0.37894736842105264,0.3410526315789474,0.42210526315789476,0.2831578947368421,0.28526315789473683,0.4126315789473684,0.35789473684210527,0.4494736842105263,0.39263157894736844
0010110001,176,"[1, 5, 6, 8]",0.33263157894736844,33,2,8,10,0.2168421052631579,0.3589473684210526,0.47789473684210526,0.3757894736842105,0.30842105263157893,0.2557894736842105,0.49473684210526314,0.3136842105263158,0.4884210526315789,0.4747368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6168421052631579,33,2,8,10,0.2168421052631579,0.3589473684210526,0.47789473684210526,0.3757894736842105,0.30842105263157893,0.2557894736842105,0.49473684210526314,0.3136842105263158,0.4884210526315789,0.4747368421052632
0000010011,18,"[1, 2, 5]",0.2873684210526316,34,2,8,10,0.24210526315789474,0.23789473684210527,0.3526315789473684,0.3,0.27473684210526317,0.31894736842105265,0.4336842105263158,0.3494736842105263,0.35578947368421054,0.508421052631579
0110111111,446,"[1, 2, 3, 4, 5, 6, 8, 9]",0.3863157894736842,34,2,8,10,0.24210526315789474,0.23789473684210527,0.3526315789473684,0.3,0.27473684210526317,0.31894736842105265,0.4336842105263158,0.3494736842105263,0.35578947368421054,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.531578947368421,35,2,8,10,0.46842105263157896,0.3,0.2336842105263158,0.3452631578947368,0.18947368421052632,0.3431578947368421,0.3231578947368421,0.3389473684210526,0.5263157894736842,0.32
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6326315789473684,36,2,8,10,0.42210526315789476,0.2694736842105263,0.45473684210526316,0.35578947368421054,0.39263157894736844,0.41368421052631577,0.3126315789473684,0.24421052631578946,0.4863157894736842,0.5673684210526316
0010010101,148,"[1, 3, 5, 8]",0.33473684210526317,37,2,8,10,0.2578947368421053,0.47789473684210526,0.27578947368421053,0.5178947368421053,0.2736842105263158,0.41578947368421054,0.44105263157894736,0.26210526315789473,0.5221052631578947,0.3863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.611578947368421,37,2,8,10,0.2578947368421053,0.47789473684210526,0.27578947368421053,0.5178947368421053,0.2736842105263158,0.41578947368421054,0.44105263157894736,0.26210526315789473,0.5221052631578947,0.3863157894736842
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.37684210526315787,38,2,8,10,0.25894736842105265,0.22105263157894736,0.29578947368421055,0.27157894736842103,0.3463157894736842,0.26526315789473687,0.3136842105263158,0.3726315789473684,0.52,0.48736842105263156
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.4631578947368421,39,2,8,10,0.3231578947368421,0.36105263157894735,0.3273684210526316,0.41157894736842104,0.26105263157894737,0.26526315789473687,0.3136842105263158,0.1957894736842105,0.5494736842105263,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6757894736842105,40,2,8,10,0.38526315789473686,0.3157894736842105,0.4589473684210526,0.3094736842105263,0.5021052631578947,0.32842105263157895,0.4357894736842105,0.28210526315789475,0.5410526315789473,0.5052631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5747368421052632,41,2,8,10,0.33263157894736844,0.3736842105263158,0.2863157894736842,0.4031578947368421,0.4189473684210526,0.3357894736842105,0.3505263157894737,0.28842105263157897,0.5642105263157895,0.37157894736842106
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.4768421052631579,42,2,8,10,0.3473684210526316,0.29789473684210527,0.26210526315789473,0.31684210526315787,0.32421052631578945,0.41578947368421054,0.29157894736842105,0.32842105263157895,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5473684210526316,42,2,8,10,0.3473684210526316,0.29789473684210527,0.26210526315789473,0.31684210526315787,0.32421052631578945,0.41578947368421054,0.29157894736842105,0.32842105263157895,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.62,43,2,8,10,0.2810526315789474,0.31157894736842107,0.4694736842105263,0.4305263157894737,0.47578947368421054,0.3631578947368421,0.33157894736842103,0.27789473684210525,0.40210526315789474,0.4968421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5978947368421053,44,2,8,10,0.24842105263157896,0.4073684210526316,0.42105263157894735,0.2926315789473684,0.37157894736842106,0.36210526315789476,0.46421052631578946,0.38526315789473686,0.5473684210526316,0.45473684210526316
0000110110,53,"[2, 3, 5, 6]",0.3294736842105263,45,2,8,10,0.4126315789473684,0.30736842105263157,0.29789473684210527,0.44526315789473686,0.2463157894736842,0.25684210526315787,0.44105263157894736,0.4442105263157895,0.41368421052631577,0.5010526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5936842105263158,45,2,8,10,0.4126315789473684,0.30736842105263157,0.29789473684210527,0.44526315789473686,0.2463157894736842,0.25684210526315787,0.44105263157894736,0.4442105263157895,0.41368421052631577,0.5010526315789474
0001010101,84,"[1, 3, 5, 7]",0.29894736842105263,46,2,8,10,0.2631578947368421,0.3736842105263158,0.2894736842105263,0.3894736842105263,0.22631578947368422,0.38526315789473686,0.2326315789473684,0.33157894736842103,0.5736842105263158,0.4421052631578947
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.48947368421052634,46,2,8,10,0.2631578947368421,0.3736842105263158,0.2894736842105263,0.3894736842105263,0.22631578947368422,0.38526315789473686,0.2326315789473684,0.33157894736842103,0.5736842105263158,0.4421052631578947
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6810526315789474,47,2,8,10,0.35157894736842105,0.3494736842105263,0.5463157894736842,0.32105263157894737,0.5431578947368421,0.3936842105263158,0.4705263157894737,0.2905263157894737,0.5621052631578948,0.3736842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6305263157894737,48,2,8,10,0.33052631578947367,0.3105263157894737,0.29157894736842105,0.4031578947368421,0.32,0.5305263157894737,0.391578947368421,0.3410526315789474,0.4357894736842105,0.4105263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6442105263157895,49,2,8,10,0.40842105263157896,0.42526315789473684,0.3431578947368421,0.36105263157894735,0.3873684210526316,0.3263157894736842,0.41789473684210526,0.5378947368421053,0.5031578947368421,0.5673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5421052631578948,50,2,8,10,0.3157894736842105,0.3094736842105263,0.27157894736842103,0.35368421052631577,0.27473684210526317,0.29473684210526313,0.3,0.39052631578947367,0.5368421052631579,0.47157894736842104
