Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy(low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5631578947368421,1,2,9,10,0.4242105263157895,0.4242105263157895,0.24947368421052632,0.38,0.3431578947368421,0.4147368421052632,0.5231578947368422,0.29894736842105263,0.4589473684210526,0.41157894736842104
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5126315789473684,2,2,9,10,0.30105263157894735,0.27473684210526317,0.33789473684210525,0.37684210526315787,0.24947368421052632,0.27473684210526317,0.3021052631578947,0.3231578947368421,0.45263157894736844,0.508421052631579
0101100110,357,"[2, 3, 6, 7, 9]",0.29578947368421055,3,2,9,10,0.39473684210526316,0.27789473684210525,0.22526315789473683,0.41157894736842104,0.46421052631578946,0.28,0.2768421052631579,0.38842105263157894,0.2905263157894737,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6063157894736843,3,2,9,10,0.39473684210526316,0.27789473684210525,0.22526315789473683,0.41157894736842104,0.46421052631578946,0.28,0.2768421052631579,0.38842105263157894,0.2905263157894737,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5747368421052632,4,2,9,10,0.4063157894736842,0.31473684210526315,0.36,0.32,0.32210526315789473,0.41157894736842104,0.2926315789473684,0.3568421052631579,0.4010526315789474,0.4673684210526316
0010000101,132,"[1, 3, 8]",0.2810526315789474,5,2,9,10,0.2694736842105263,0.37894736842105264,0.23789473684210527,0.49894736842105264,0.3463157894736842,0.36105263157894735,0.4031578947368421,0.27578947368421053,0.4305263157894737,0.31684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5621052631578948,5,2,9,10,0.2694736842105263,0.37894736842105264,0.23789473684210527,0.49894736842105264,0.3463157894736842,0.36105263157894735,0.4031578947368421,0.27578947368421053,0.4305263157894737,0.31684210526315787
0001011101,92,"[1, 3, 4, 5, 7]",0.3547368421052632,6,2,9,10,0.3126315789473684,0.44,0.22736842105263158,0.3452631578947368,0.22210526315789475,0.391578947368421,0.28210526315789475,0.3863157894736842,0.5105263157894737,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5947368421052631,6,2,9,10,0.3126315789473684,0.44,0.22736842105263158,0.3452631578947368,0.22210526315789475,0.391578947368421,0.28210526315789475,0.3863157894736842,0.5105263157894737,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6136842105263158,7,2,9,10,0.4336842105263158,0.4010526315789474,0.43473684210526314,0.3663157894736842,0.3157894736842105,0.36210526315789476,0.48210526315789476,0.3547368421052632,0.3631578947368421,0.3736842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6926315789473684,8,2,9,10,0.26105263157894737,0.3094736842105263,0.511578947368421,0.4336842105263158,0.47578947368421054,0.3831578947368421,0.48,0.34421052631578947,0.3547368421052632,0.5915789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5736842105263158,9,2,9,10,0.4168421052631579,0.3157894736842105,0.23789473684210527,0.33789473684210525,0.3452631578947368,0.43157894736842106,0.4105263157894737,0.42526315789473684,0.37894736842105264,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6473684210526316,10,2,9,10,0.3063157894736842,0.29578947368421055,0.33473684210526317,0.40842105263157896,0.33789473684210525,0.33473684210526317,0.5905263157894737,0.38105263157894737,0.45263157894736844,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5894736842105263,11,2,9,10,0.40842105263157896,0.39473684210526316,0.4010526315789474,0.2557894736842105,0.38421052631578945,0.25157894736842107,0.4168421052631579,0.33263157894736844,0.42,0.5
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6231578947368421,12,2,9,10,0.5052631578947369,0.30842105263157893,0.3894736842105263,0.31473684210526315,0.4831578947368421,0.3736842105263158,0.26210526315789473,0.34210526315789475,0.41368421052631577,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6063157894736843,13,2,9,10,0.33052631578947367,0.2536842105263158,0.3105263157894737,0.34842105263157896,0.48526315789473684,0.3463157894736842,0.38421052631578945,0.38842105263157894,0.4147368421052632,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6494736842105263,14,2,9,10,0.32105263157894737,0.30526315789473685,0.28421052631578947,0.42736842105263156,0.29368421052631577,0.44,0.4105263157894737,0.31157894736842107,0.47789473684210526,0.5726315789473684
0011100011,226,"[1, 2, 6, 7, 8]",0.3936842105263158,15,2,9,10,0.2810526315789474,0.31157894736842107,0.4694736842105263,0.4305263157894737,0.47578947368421054,0.3631578947368421,0.33157894736842103,0.27789473684210525,0.45052631578947366,0.4968421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6273684210526316,15,2,9,10,0.2810526315789474,0.31157894736842107,0.4694736842105263,0.4305263157894737,0.47578947368421054,0.3631578947368421,0.33157894736842103,0.27789473684210525,0.45052631578947366,0.4968421052631579
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4957894736842105,16,2,9,10,0.3473684210526316,0.29789473684210527,0.26210526315789473,0.31684210526315787,0.32421052631578945,0.41578947368421054,0.29157894736842105,0.32842105263157895,0.4263157894736842,0.5357894736842105
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4463157894736842,17,2,9,10,0.2905263157894737,0.26210526315789473,0.32526315789473687,0.4010526315789474,0.33157894736842103,0.4063157894736842,0.2831578947368421,0.24526315789473685,0.28210526315789475,0.5010526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6189473684210526,18,2,9,10,0.36,0.26526315789473687,0.30105263157894735,0.3705263157894737,0.49473684210526314,0.33157894736842103,0.52,0.4105263157894737,0.30526315789473685,0.4768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6936842105263158,19,2,9,10,0.4442105263157895,0.3968421052631579,0.4884210526315789,0.3463157894736842,0.4768421052631579,0.3452631578947368,0.4926315789473684,0.4831578947368421,0.46210526315789474,0.631578947368421
