Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy(low-quality client),Client 10 Accuracy(low-quality client)
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7315789473684211,1,0.1,10,10,0.46421052631578946,0.4442105263157895,0.49894736842105264,0.4168421052631579,0.3757894736842105,0.6126315789473684,0.5284210526315789,0.5642105263157895,0.4968421052631579,0.5273684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7568421052631579,2,0.1,10,10,0.3989473684210526,0.33789473684210525,0.47789473684210526,0.5189473684210526,0.5305263157894737,0.5768421052631579,0.5715789473684211,0.5831578947368421,0.5231578947368422,0.44842105263157894
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6957894736842105,3,0.1,10,10,0.4768421052631579,0.4568421052631579,0.4147368421052632,0.5694736842105264,0.47578947368421054,0.44526315789473686,0.5463157894736842,0.44842105263157894,0.3736842105263158,0.3294736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7157894736842105,4,0.1,10,10,0.44105263157894736,0.3452631578947368,0.37894736842105264,0.5578947368421052,0.5031578947368421,0.5263157894736842,0.5273684210526316,0.4789473684210526,0.4284210526315789,0.46
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7,5,0.1,10,10,0.4747368421052632,0.35157894736842105,0.4673684210526316,0.3663157894736842,0.4652631578947368,0.42526315789473684,0.6347368421052632,0.44,0.3757894736842105,0.4063157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7252631578947368,6,0.1,10,10,0.4063157894736842,0.4610526315789474,0.4536842105263158,0.5347368421052632,0.5273684210526316,0.5157894736842106,0.56,0.5968421052631578,0.38105263157894737,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7263157894736842,7,0.1,10,10,0.6494736842105263,0.30526315789473685,0.47157894736842104,0.46842105263157896,0.39263157894736844,0.35578947368421054,0.5410526315789473,0.5463157894736842,0.5073684210526316,0.4610526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7294736842105263,8,0.1,10,10,0.4052631578947368,0.36,0.5189473684210526,0.5631578947368421,0.4305263157894737,0.5189473684210526,0.5484210526315789,0.4863157894736842,0.4673684210526316,0.48947368421052634
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7273684210526316,9,0.1,10,10,0.5052631578947369,0.39789473684210525,0.32842105263157895,0.41789473684210526,0.5515789473684211,0.46421052631578946,0.5726315789473684,0.52,0.4494736842105263,0.3368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7642105263157895,10,0.1,10,10,0.6063157894736843,0.3526315789473684,0.531578947368421,0.6357894736842106,0.46,0.3631578947368421,0.5631578947368421,0.5221052631578947,0.48947368421052634,0.37157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6989473684210527,11,0.1,10,10,0.42947368421052634,0.4694736842105263,0.36105263157894735,0.4926315789473684,0.4073684210526316,0.5431578947368421,0.5284210526315789,0.3642105263157895,0.4105263157894737,0.3410526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7736842105263158,12,0.1,10,10,0.611578947368421,0.43157894736842106,0.5178947368421053,0.5642105263157895,0.4105263157894737,0.3821052631578947,0.5442105263157895,0.6042105263157894,0.5042105263157894,0.4831578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,13,0.1,10,10,0.36736842105263157,0.46421052631578946,0.5147368421052632,0.4589473684210526,0.49894736842105264,0.5673684210526316,0.5021052631578947,0.531578947368421,0.4536842105263158,0.5978947368421053
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7210526315789474,14,0.1,10,10,0.3778947368421053,0.4052631578947368,0.5463157894736842,0.41157894736842104,0.4747368421052632,0.4884210526315789,0.6210526315789474,0.5515789473684211,0.3368421052631579,0.4747368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7368421052631579,15,0.1,10,10,0.42,0.27263157894736845,0.45789473684210524,0.5589473684210526,0.5221052631578947,0.5557894736842105,0.5389473684210526,0.5063157894736842,0.4589473684210526,0.41368421052631577
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7126315789473684,16,0.1,10,10,0.42,0.43473684210526314,0.4473684210526316,0.5189473684210526,0.47157894736842104,0.4094736842105263,0.588421052631579,0.48736842105263156,0.46421052631578946,0.45263157894736844
