Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5852631578947368,1,2,7,10,0.4242105263157895,0.4242105263157895,0.24947368421052632,0.38,0.3431578947368421,0.4147368421052632,0.5231578947368422,0.4936842105263158,0.36947368421052634,0.41157894736842104
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.4231578947368421,2,2,7,10,0.30105263157894735,0.27473684210526317,0.33789473684210525,0.37684210526315787,0.24947368421052632,0.27473684210526317,0.3021052631578947,0.56,0.5231578947368422,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5726315789473684,2,2,7,10,0.30105263157894735,0.27473684210526317,0.33789473684210525,0.37684210526315787,0.24947368421052632,0.27473684210526317,0.3021052631578947,0.56,0.5231578947368422,0.508421052631579
0001100110,101,"[2, 3, 6, 7]",0.29894736842105263,3,2,7,10,0.39473684210526316,0.27789473684210525,0.22526315789473683,0.41157894736842104,0.46421052631578946,0.28,0.2768421052631579,0.41157894736842104,0.5968421052631578,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6589473684210526,3,2,7,10,0.39473684210526316,0.27789473684210525,0.22526315789473683,0.41157894736842104,0.46421052631578946,0.28,0.2768421052631579,0.41157894736842104,0.5968421052631578,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6031578947368421,4,2,7,10,0.4063157894736842,0.31473684210526315,0.36,0.32,0.32210526315789473,0.41157894736842104,0.2926315789473684,0.4147368421052632,0.5389473684210526,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6484210526315789,5,2,7,10,0.2694736842105263,0.37894736842105264,0.23789473684210527,0.49894736842105264,0.3463157894736842,0.36105263157894735,0.4031578947368421,0.6126315789473684,0.511578947368421,0.31684210526315787
0001011101,92,"[1, 3, 4, 5, 7]",0.3547368421052632,6,2,7,10,0.3126315789473684,0.44,0.22736842105263158,0.3452631578947368,0.22210526315789475,0.391578947368421,0.28210526315789475,0.5378947368421053,0.5652631578947368,0.5252631578947369
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.4536842105263158,6,2,7,10,0.3126315789473684,0.44,0.22736842105263158,0.3452631578947368,0.22210526315789475,0.391578947368421,0.28210526315789475,0.5378947368421053,0.5652631578947368,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6431578947368422,6,2,7,10,0.3126315789473684,0.44,0.22736842105263158,0.3452631578947368,0.22210526315789475,0.391578947368421,0.28210526315789475,0.5378947368421053,0.5652631578947368,0.5252631578947369
