Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6757894736842105,2,5,4,10,0.25894736842105265,0.20210526315789473,0.4768421052631579,0.2431578947368421,0.5778947368421052,0.42947368421052634,0.4126315789473684,0.56,0.5231578947368422,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6484210526315789,3,5,4,10,0.2694736842105263,0.29789473684210527,0.28421052631578947,0.2031578947368421,0.4768421052631579,0.4936842105263158,0.6452631578947369,0.41157894736842104,0.5968421052631578,0.52
0000001110,13,"[2, 3, 4]",0.30842105263157893,4,5,4,10,0.42947368421052634,0.2768421052631579,0.27789473684210525,0.2905263157894737,0.5189473684210526,0.46,0.5673684210526316,0.4147368421052632,0.5389473684210526,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6863157894736842,4,5,4,10,0.42947368421052634,0.2768421052631579,0.27789473684210525,0.2905263157894737,0.5189473684210526,0.46,0.5673684210526316,0.4147368421052632,0.5389473684210526,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7242105263157895,5,5,4,10,0.27578947368421053,0.25473684210526315,0.36210526315789476,0.4431578947368421,0.54,0.5947368421052631,0.5957894736842105,0.6126315789473684,0.511578947368421,0.31684210526315787
0000001111,14,"[1, 2, 3, 4]",0.24526315789473685,6,5,4,10,0.24210526315789474,0.1936842105263158,0.21052631578947367,0.22842105263157894,0.508421052631579,0.4189473684210526,0.4726315789473684,0.5378947368421053,0.5652631578947368,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.628421052631579,6,5,4,10,0.24210526315789474,0.1936842105263158,0.21052631578947367,0.22842105263157894,0.508421052631579,0.4189473684210526,0.4726315789473684,0.5378947368421053,0.5652631578947368,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6978947368421052,7,5,4,10,0.38421052631578945,0.3410526315789474,0.4189473684210526,0.23894736842105263,0.4189473684210526,0.4589473684210526,0.6273684210526316,0.5821052631578948,0.42210526315789476,0.3736842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6431578947368422,9,5,4,10,0.28421052631578947,0.34,0.21157894736842106,0.30736842105263157,0.5621052631578948,0.48,0.5715789473684211,0.6157894736842106,0.5263157894736842,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7031578947368421,10,5,4,10,0.27157894736842103,0.24210526315789474,0.3031578947368421,0.21263157894736842,0.4705263157894737,0.5831578947368421,0.6957894736842105,0.4105263157894737,0.48,0.5094736842105263
0000001111,14,"[1, 2, 3, 4]",0.3031578947368421,11,5,4,10,0.29473684210526313,0.2336842105263158,0.25894736842105265,0.28210526315789475,0.4968421052631579,0.511578947368421,0.6526315789473685,0.4378947368421053,0.3642105263157895,0.5
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.5378947368421053,11,5,4,10,0.29473684210526313,0.2336842105263158,0.25894736842105265,0.28210526315789475,0.4968421052631579,0.511578947368421,0.6526315789473685,0.4378947368421053,0.3642105263157895,0.5
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.41157894736842104,12,5,4,10,0.36,0.28526315789473683,0.2831578947368421,0.2031578947368421,0.3526315789473684,0.3831578947368421,0.5778947368421052,0.6631578947368421,0.5652631578947368,0.5094736842105263
