Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1000100111,550,"[1, 2, 3, 6, 10]",0.4968421052631579,9,2,3,10,0.4168421052631579,0.3157894736842105,0.23789473684210527,0.5810526315789474,0.5621052631578948,0.48,0.5715789473684211,0.6157894736842106,0.5263157894736842,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7378947368421053,9,2,3,10,0.4168421052631579,0.3157894736842105,0.23789473684210527,0.5810526315789474,0.5621052631578948,0.48,0.5715789473684211,0.6157894736842106,0.5263157894736842,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7526315789473684,10,2,3,10,0.3063157894736842,0.29578947368421055,0.33473684210526317,0.5526315789473685,0.4705263157894737,0.5831578947368421,0.6957894736842105,0.4105263157894737,0.48,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7178947368421053,11,2,3,10,0.40842105263157896,0.39473684210526316,0.4010526315789474,0.5147368421052632,0.4968421052631579,0.511578947368421,0.6526315789473685,0.4378947368421053,0.3642105263157895,0.5
0000110110,53,"[2, 3, 5, 6]",0.4010526315789474,12,2,3,10,0.5052631578947369,0.30842105263157893,0.3894736842105263,0.6915789473684211,0.3526315789473684,0.3831578947368421,0.5778947368421052,0.6631578947368421,0.5652631578947368,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7705263157894737,12,2,3,10,0.5052631578947369,0.30842105263157893,0.3894736842105263,0.6915789473684211,0.3526315789473684,0.3831578947368421,0.5778947368421052,0.6631578947368421,0.5652631578947368,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7684210526315789,13,2,3,10,0.33052631578947367,0.2536842105263158,0.3105263157894737,0.5578947368421052,0.5926315789473684,0.48947368421052634,0.6231578947368421,0.6178947368421053,0.5063157894736842,0.52
0000100111,38,"[1, 2, 3, 6]",0.41368421052631577,14,2,3,10,0.32105263157894737,0.30526315789473685,0.28421052631578947,0.5284210526315789,0.4726315789473684,0.3957894736842105,0.6947368421052632,0.6010526315789474,0.5442105263157895,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7642105263157895,14,2,3,10,0.32105263157894737,0.30526315789473685,0.28421052631578947,0.5284210526315789,0.4726315789473684,0.3957894736842105,0.6947368421052632,0.6010526315789474,0.5442105263157895,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7610526315789473,15,2,3,10,0.2810526315789474,0.31157894736842107,0.4694736842105263,0.5852631578947368,0.5347368421052632,0.47157894736842104,0.671578947368421,0.6147368421052631,0.40210526315789474,0.4968421052631579
0000001111,14,"[1, 2, 3, 4]",0.36105263157894735,16,2,3,10,0.3473684210526316,0.29789473684210527,0.26210526315789473,0.3336842105263158,0.5073684210526316,0.4568421052631579,0.6252631578947369,0.46210526315789474,0.5231578947368422,0.5357894736842105
0010101111,174,"[1, 2, 3, 4, 6, 8]",0.4631578947368421,16,2,3,10,0.3473684210526316,0.29789473684210527,0.26210526315789473,0.3336842105263158,0.5073684210526316,0.4568421052631579,0.6252631578947369,0.46210526315789474,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6757894736842105,16,2,3,10,0.3473684210526316,0.29789473684210527,0.26210526315789473,0.3336842105263158,0.5073684210526316,0.4568421052631579,0.6252631578947369,0.46210526315789474,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7873684210526316,17,2,3,10,0.2905263157894737,0.26210526315789473,0.32526315789473687,0.6452631578947369,0.5947368421052631,0.6147368421052631,0.5842105263157895,0.6810526315789474,0.5905263157894737,0.5010526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6747368421052632,18,2,3,10,0.36,0.26526315789473687,0.30105263157894735,0.6263157894736842,0.5463157894736842,0.4705263157894737,0.4010526315789474,0.33473684210526317,0.5652631578947368,0.4768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7631578947368421,19,2,3,10,0.4442105263157895,0.3968421052631579,0.4884210526315789,0.5915789473684211,0.5957894736842105,0.4105263157894737,0.5968421052631578,0.54,0.5157894736842106,0.631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,20,2,3,10,0.5010526315789474,0.2968421052631579,0.3494736842105263,0.5357894736842105,0.5105263157894737,0.49894736842105264,0.6126315789473684,0.44842105263157894,0.5378947368421053,0.5684210526315789
0000000011,2,"[1, 2]",0.3757894736842105,21,2,3,10,0.37157894736842106,0.3178947368421053,0.4242105263157895,0.42736842105263156,0.4568421052631579,0.6147368421052631,0.6442105263157895,0.4673684210526316,0.5252631578947369,0.4863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7452631578947368,21,2,3,10,0.37157894736842106,0.3178947368421053,0.4242105263157895,0.42736842105263156,0.4568421052631579,0.6147368421052631,0.6442105263157895,0.4673684210526316,0.5252631578947369,0.4863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7652631578947369,22,2,3,10,0.3547368421052632,0.27578947368421053,0.3505263157894737,0.7073684210526315,0.5736842105263158,0.5968421052631578,0.3957894736842105,0.6126315789473684,0.5831578947368421,0.4747368421052632
1000100111,550,"[1, 2, 3, 6, 10]",0.4378947368421053,23,2,3,10,0.3547368421052632,0.26105263157894737,0.28842105263157897,0.6378947368421053,0.5147368421052632,0.42210526315789476,0.7063157894736842,0.5263157894736842,0.511578947368421,0.41368421052631577
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7294736842105263,23,2,3,10,0.3547368421052632,0.26105263157894737,0.28842105263157897,0.6378947368421053,0.5147368421052632,0.42210526315789476,0.7063157894736842,0.5263157894736842,0.511578947368421,0.41368421052631577
0100000111,262,"[1, 2, 3, 9]",0.3873684210526316,24,2,3,10,0.3757894736842105,0.27052631578947367,0.2810526315789474,0.48,0.45789473684210524,0.6347368421052632,0.6105263157894737,0.5536842105263158,0.37894736842105264,0.5147368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7473684210526316,24,2,3,10,0.3757894736842105,0.27052631578947367,0.2810526315789474,0.48,0.45789473684210524,0.6347368421052632,0.6105263157894737,0.5536842105263158,0.37894736842105264,0.5147368421052632
1110110111,950,"[1, 2, 3, 5, 6, 8, 9, 10]",0.58,25,2,3,10,0.33789473684210525,0.3568421052631579,0.35157894736842105,0.6957894736842105,0.5473684210526316,0.3663157894736842,0.6757894736842105,0.46421052631578946,0.4863157894736842,0.4168421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6978947368421052,25,2,3,10,0.33789473684210525,0.3568421052631579,0.35157894736842105,0.6957894736842105,0.5473684210526316,0.3663157894736842,0.6757894736842105,0.46421052631578946,0.4863157894736842,0.4168421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6789473684210526,26,2,3,10,0.28,0.25473684210526315,0.26421052631578945,0.5936842105263158,0.5189473684210526,0.3968421052631579,0.4242105263157895,0.4968421052631579,0.5368421052631579,0.4936842105263158
0000000111,6,"[1, 2, 3]",0.3684210526315789,27,2,3,10,0.3357894736842105,0.3273684210526316,0.2905263157894737,0.4768421052631579,0.5136842105263157,0.6578947368421053,0.6726315789473685,0.6410526315789473,0.5578947368421052,0.49157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8094736842105263,27,2,3,10,0.3357894736842105,0.3273684210526316,0.2905263157894737,0.4768421052631579,0.5136842105263157,0.6578947368421053,0.6726315789473685,0.6410526315789473,0.5578947368421052,0.49157894736842106
0010000101,132,"[1, 3, 8]",0.3410526315789474,28,2,3,10,0.2631578947368421,0.3736842105263158,0.2894736842105263,0.5094736842105263,0.4936842105263158,0.49473684210526314,0.651578947368421,0.3178947368421053,0.5736842105263158,0.4421052631578947
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6852631578947368,28,2,3,10,0.2631578947368421,0.3736842105263158,0.2894736842105263,0.5094736842105263,0.4936842105263158,0.49473684210526314,0.651578947368421,0.3178947368421053,0.5736842105263158,0.4421052631578947
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7736842105263158,29,2,3,10,0.44526315789473686,0.4694736842105263,0.4568421052631579,0.52,0.37157894736842106,0.4063157894736842,0.6021052631578947,0.5873684210526315,0.5505263157894736,0.5515789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7389473684210527,30,2,3,10,0.4126315789473684,0.3126315789473684,0.4,0.5715789473684211,0.34,0.6168421052631579,0.5694736842105264,0.5673684210526316,0.41157894736842104,0.5021052631578947
0010000010,129,"[2, 8]",0.4010526315789474,31,2,3,10,0.3705263157894737,0.3031578947368421,0.39263157894736844,0.5136842105263157,0.4610526315789474,0.5515789473684211,0.62,0.3936842105263158,0.4421052631578947,0.44526315789473686
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7473684210526316,31,2,3,10,0.3705263157894737,0.3031578947368421,0.39263157894736844,0.5136842105263157,0.4610526315789474,0.5515789473684211,0.62,0.3936842105263158,0.4421052631578947,0.44526315789473686
1000001111,526,"[1, 2, 3, 4, 10]",0.4305263157894737,32,2,3,10,0.32526315789473687,0.33789473684210525,0.34210526315789475,0.3263157894736842,0.5736842105263158,0.6831578947368421,0.6684210526315789,0.5726315789473684,0.5284210526315789,0.3410526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7242105263157895,32,2,3,10,0.32526315789473687,0.33789473684210525,0.34210526315789475,0.3263157894736842,0.5736842105263158,0.6831578947368421,0.6684210526315789,0.5726315789473684,0.5284210526315789,0.3410526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7421052631578947,33,2,3,10,0.32210526315789473,0.4568421052631579,0.4705263157894737,0.6684210526315789,0.5410526315789473,0.5905263157894737,0.611578947368421,0.5252631578947369,0.4705263157894737,0.4863157894736842
0010100101,164,"[1, 3, 6, 8]",0.41578947368421054,34,2,3,10,0.3157894736842105,0.4884210526315789,0.3105263157894737,0.6052631578947368,0.5757894736842105,0.36736842105263157,0.5421052631578948,0.38,0.5210526315789473,0.43157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7231578947368421,34,2,3,10,0.3157894736842105,0.4884210526315789,0.3105263157894737,0.6052631578947368,0.5757894736842105,0.36736842105263157,0.5421052631578948,0.38,0.5210526315789473,0.43157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.72,35,2,3,10,0.29578947368421055,0.3957894736842105,0.3389473684210526,0.5715789473684211,0.5947368421052631,0.5663157894736842,0.4863157894736842,0.38,0.5347368421052632,0.5705263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7463157894736843,36,2,3,10,0.27157894736842103,0.36526315789473685,0.37684210526315787,0.5042105263157894,0.5463157894736842,0.5957894736842105,0.6557894736842105,0.28,0.5294736842105263,0.48105263157894734
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7368421052631579,37,2,3,10,0.31894736842105265,0.4463157894736842,0.42736842105263156,0.6189473684210526,0.5505263157894736,0.5231578947368422,0.5842105263157895,0.5042105263157894,0.41578947368421054,0.4515789473684211
0000000111,6,"[1, 2, 3]",0.36526315789473685,38,2,3,10,0.26631578947368423,0.3357894736842105,0.3136842105263158,0.6073684210526316,0.5757894736842105,0.44526315789473686,0.5936842105263158,0.588421052631579,0.49894736842105264,0.4010526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7505263157894737,38,2,3,10,0.26631578947368423,0.3357894736842105,0.3136842105263158,0.6073684210526316,0.5757894736842105,0.44526315789473686,0.5936842105263158,0.588421052631579,0.49894736842105264,0.4010526315789474
1010000111,646,"[1, 2, 3, 8, 10]",0.40421052631578946,39,2,3,10,0.34842105263157896,0.3042105263157895,0.3368421052631579,0.48105263157894734,0.5842105263157895,0.6042105263157894,0.6168421052631579,0.30105263157894735,0.5421052631578948,0.35157894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6926315789473684,39,2,3,10,0.34842105263157896,0.3042105263157895,0.3368421052631579,0.48105263157894734,0.5842105263157895,0.6042105263157894,0.6168421052631579,0.30105263157894735,0.5421052631578948,0.35157894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7536842105263157,40,2,3,10,0.27789473684210525,0.42210526315789476,0.27578947368421053,0.5578947368421052,0.6578947368421053,0.4589473684210526,0.6968421052631579,0.39263157894736844,0.5052631578947369,0.5010526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.771578947368421,41,2,3,10,0.38526315789473686,0.3452631578947368,0.40842105263157896,0.5821052631578948,0.5757894736842105,0.4926315789473684,0.41578947368421054,0.6568421052631579,0.6021052631578947,0.5589473684210526
0000000111,6,"[1, 2, 3]",0.3705263157894737,42,2,3,10,0.27263157894736845,0.3157894736842105,0.33263157894736844,0.6568421052631579,0.5284210526315789,0.5652631578947368,0.4863157894736842,0.49473684210526314,0.47578947368421054,0.48526315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7389473684210527,42,2,3,10,0.27263157894736845,0.3157894736842105,0.33263157894736844,0.6568421052631579,0.5284210526315789,0.5652631578947368,0.4863157894736842,0.49473684210526314,0.47578947368421054,0.48526315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7252631578947368,43,2,3,10,0.33263157894736844,0.3894736842105263,0.4168421052631579,0.44526315789473686,0.5189473684210526,0.42736842105263156,0.6578947368421053,0.45789473684210524,0.5052631578947369,0.4536842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7368421052631579,44,2,3,10,0.3126315789473684,0.2894736842105263,0.3726315789473684,0.6557894736842105,0.5263157894736842,0.5989473684210527,0.6242105263157894,0.4652631578947368,0.35789473684210527,0.5263157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7652631578947369,45,2,3,10,0.33052631578947367,0.3873684210526316,0.32105263157894737,0.5568421052631579,0.56,0.5452631578947369,0.6873684210526316,0.5768421052631579,0.5957894736842105,0.42736842105263156
1010101111,686,"[1, 2, 3, 4, 6, 8, 10]",0.511578947368421,46,2,3,10,0.3094736842105263,0.2768421052631579,0.26526315789473687,0.4536842105263158,0.5642105263157895,0.4515789473684211,0.6673684210526316,0.3989473684210526,0.6031578947368421,0.3936842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7105263157894737,46,2,3,10,0.3094736842105263,0.2768421052631579,0.26526315789473687,0.4536842105263158,0.5642105263157895,0.4515789473684211,0.6673684210526316,0.3989473684210526,0.6031578947368421,0.3936842105263158
0000000111,6,"[1, 2, 3]",0.3631578947368421,47,2,3,10,0.3031578947368421,0.3463157894736842,0.30842105263157893,0.5284210526315789,0.5284210526315789,0.5368421052631579,0.56,0.6357894736842106,0.4726315789473684,0.42736842105263156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.74,47,2,3,10,0.3031578947368421,0.3463157894736842,0.30842105263157893,0.5284210526315789,0.5284210526315789,0.5368421052631579,0.56,0.6357894736842106,0.4726315789473684,0.42736842105263156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7021052631578948,48,2,3,10,0.3821052631578947,0.39789473684210525,0.33157894736842103,0.34842105263157896,0.5905263157894737,0.4473684210526316,0.4705263157894737,0.5873684210526315,0.3547368421052632,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6831578947368421,49,2,3,10,0.37894736842105264,0.31894736842105265,0.3105263157894737,0.62,0.5052631578947369,0.3821052631578947,0.49894736842105264,0.49157894736842106,0.3642105263157895,0.47368421052631576
1000100111,550,"[1, 2, 3, 6, 10]",0.4378947368421053,50,2,3,10,0.3547368421052632,0.26105263157894737,0.28842105263157897,0.6378947368421053,0.5147368421052632,0.42210526315789476,0.7063157894736842,0.5263157894736842,0.511578947368421,0.41368421052631577
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7294736842105263,50,2,3,10,0.3547368421052632,0.26105263157894737,0.28842105263157897,0.6378947368421053,0.5147368421052632,0.42210526315789476,0.7063157894736842,0.5263157894736842,0.511578947368421,0.41368421052631577
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,1,2,3,100,0.37473684210526315,0.34421052631578947,0.3031578947368421,0.4905263157894737,0.5621052631578948,0.46210526315789474,0.6410526315789473,0.54,0.5484210526315789,0.5705263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6863157894736842,2,2,3,100,0.38526315789473686,0.26210526315789473,0.4094736842105263,0.611578947368421,0.4831578947368421,0.4010526315789474,0.5273684210526316,0.47789473684210526,0.4768421052631579,0.4368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7705263157894737,3,2,3,100,0.4031578947368421,0.4631578947368421,0.5010526315789474,0.5021052631578947,0.5294736842105263,0.6042105263157894,0.6305263157894737,0.4557894736842105,0.5589473684210526,0.45052631578947366
0100110111,310,"[1, 2, 3, 5, 6, 9]",0.5021052631578947,4,2,3,100,0.34,0.29894736842105263,0.3473684210526316,0.5652631578947368,0.4305263157894737,0.42,0.6168421052631579,0.6294736842105263,0.4673684210526316,0.5557894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7452631578947368,4,2,3,100,0.34,0.29894736842105263,0.3473684210526316,0.5652631578947368,0.4305263157894737,0.42,0.6168421052631579,0.6294736842105263,0.4673684210526316,0.5557894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7126315789473684,5,2,3,100,0.25894736842105265,0.33157894736842103,0.2968421052631579,0.5463157894736842,0.4442105263157895,0.4936842105263158,0.47789473684210526,0.5252631578947369,0.5715789473684211,0.3968421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6494736842105263,6,2,3,100,0.2736842105263158,0.4863157894736842,0.23894736842105263,0.5010526315789474,0.5652631578947368,0.47578947368421054,0.35789473684210527,0.4031578947368421,0.38,0.46421052631578946
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7494736842105263,7,2,3,100,0.32526315789473687,0.3021052631578947,0.2694736842105263,0.4936842105263158,0.54,0.42105263157894735,0.6652631578947369,0.62,0.5515789473684211,0.4705263157894737
1000100101,548,"[1, 3, 6, 10]",0.3989473684210526,8,2,3,100,0.3631578947368421,0.4610526315789474,0.2536842105263158,0.5157894736842106,0.6421052631578947,0.38842105263157894,0.6305263157894737,0.6221052631578947,0.5810526315789474,0.3757894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7663157894736842,8,2,3,100,0.3631578947368421,0.4610526315789474,0.2536842105263158,0.5157894736842106,0.6421052631578947,0.38842105263157894,0.6305263157894737,0.6221052631578947,0.5810526315789474,0.3757894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.728421052631579,9,2,3,100,0.4073684210526316,0.2736842105263158,0.4968421052631579,0.5936842105263158,0.5842105263157895,0.5536842105263158,0.5147368421052632,0.5526315789473685,0.34842105263157896,0.4631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7410526315789474,10,2,3,100,0.24526315789473685,0.3126315789473684,0.2336842105263158,0.5368421052631579,0.5589473684210526,0.4694736842105263,0.4694736842105263,0.6147368421052631,0.5452631578947369,0.4926315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7757894736842105,11,2,3,100,0.5821052631578948,0.4031578947368421,0.41157894736842104,0.6178947368421053,0.4442105263157895,0.42736842105263156,0.68,0.5936842105263158,0.5410526315789473,0.45052631578947366
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7842105263157895,12,2,3,100,0.29578947368421055,0.21368421052631578,0.26842105263157895,0.628421052631579,0.5694736842105264,0.4768421052631579,0.6821052631578948,0.6168421052631579,0.48947368421052634,0.48210526315789476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7631578947368421,13,2,3,100,0.46,0.37894736842105264,0.3705263157894737,0.5463157894736842,0.5989473684210527,0.5515789473684211,0.48736842105263156,0.5947368421052631,0.5105263157894737,0.48947368421052634
0110010111,406,"[1, 2, 3, 5, 8, 9]",0.49894736842105264,14,2,3,100,0.3042105263157895,0.3642105263157895,0.39473684210526316,0.6010526315789474,0.4705263157894737,0.58,0.5663157894736842,0.3389473684210526,0.34210526315789475,0.6210526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,14,2,3,100,0.3042105263157895,0.3642105263157895,0.39473684210526316,0.6010526315789474,0.4705263157894737,0.58,0.5663157894736842,0.3389473684210526,0.34210526315789475,0.6210526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7157894736842105,15,2,3,100,0.4473684210526316,0.25473684210526315,0.48736842105263156,0.5726315789473684,0.37473684210526315,0.4431578947368421,0.6273684210526316,0.40421052631578946,0.5936842105263158,0.40421052631578946
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7263157894736842,16,2,3,100,0.40421052631578946,0.24526315789473685,0.27157894736842103,0.47789473684210526,0.5947368421052631,0.5189473684210526,0.5294736842105263,0.46421052631578946,0.49473684210526314,0.5073684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7305263157894737,17,2,3,100,0.21789473684210525,0.3705263157894737,0.41368421052631577,0.5031578947368421,0.6210526315789474,0.3736842105263158,0.58,0.5357894736842105,0.4747368421052632,0.4652631578947368
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7652631578947369,18,2,3,100,0.5105263157894737,0.32526315789473687,0.38105263157894737,0.5915789473684211,0.6052631578947368,0.5536842105263158,0.6421052631578947,0.33473684210526317,0.48,0.4652631578947368
0000000111,6,"[1, 2, 3]",0.3642105263157895,19,2,3,100,0.29894736842105263,0.2578947368421053,0.3389473684210526,0.5463157894736842,0.5505263157894736,0.4052631578947368,0.6663157894736842,0.4326315789473684,0.511578947368421,0.5042105263157894
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6778947368421052,19,2,3,100,0.29894736842105263,0.2578947368421053,0.3389473684210526,0.5463157894736842,0.5505263157894736,0.4052631578947368,0.6663157894736842,0.4326315789473684,0.511578947368421,0.5042105263157894
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7263157894736842,20,2,3,100,0.28421052631578947,0.2694736842105263,0.34421052631578947,0.5105263157894737,0.5757894736842105,0.531578947368421,0.6231578947368421,0.4168421052631579,0.48,0.58
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7252631578947368,21,2,3,100,0.24421052631578946,0.25473684210526315,0.21789473684210525,0.49157894736842106,0.5947368421052631,0.6726315789473685,0.6494736842105263,0.3126315789473684,0.5021052631578947,0.48210526315789476
