Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7063157894736842,1,2,1,10,0.4242105263157895,0.4052631578947368,0.27052631578947367,0.5789473684210527,0.4357894736842105,0.6273684210526316,0.5410526315789473,0.4936842105263158,0.36947368421052634,0.41157894736842104
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7547368421052632,2,2,1,10,0.30105263157894735,0.3863157894736842,0.48210526315789476,0.66,0.5778947368421052,0.42947368421052634,0.4126315789473684,0.56,0.5231578947368422,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7747368421052632,3,2,1,10,0.39473684210526316,0.5010526315789474,0.4326315789473684,0.4663157894736842,0.4768421052631579,0.4936842105263158,0.6452631578947369,0.41157894736842104,0.5968421052631578,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7410526315789474,4,2,1,10,0.4063157894736842,0.42,0.5357894736842105,0.5989473684210527,0.5189473684210526,0.46,0.5673684210526316,0.4147368421052632,0.5389473684210526,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7526315789473684,5,2,1,10,0.2694736842105263,0.4631578947368421,0.5010526315789474,0.5073684210526316,0.54,0.5947368421052631,0.5957894736842105,0.6126315789473684,0.511578947368421,0.31684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7294736842105263,6,2,1,10,0.3126315789473684,0.4431578947368421,0.3631578947368421,0.4789473684210526,0.508421052631579,0.4189473684210526,0.4726315789473684,0.5378947368421053,0.5652631578947368,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7652631578947369,7,2,1,10,0.4336842105263158,0.4789473684210526,0.5178947368421053,0.6410526315789473,0.4189473684210526,0.4589473684210526,0.6273684210526316,0.5821052631578948,0.42210526315789476,0.3736842105263158
0010111001,184,"[1, 4, 5, 6, 8]",0.4473684210526316,8,2,1,10,0.26105263157894737,0.4978947368421053,0.64,0.3736842105263158,0.3505263157894737,0.39789473684210525,0.48526315789473684,0.41157894736842104,0.5357894736842105,0.5915789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7210526315789474,8,2,1,10,0.26105263157894737,0.4978947368421053,0.64,0.3736842105263158,0.3505263157894737,0.39789473684210525,0.48526315789473684,0.41157894736842104,0.5357894736842105,0.5915789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7389473684210527,9,2,1,10,0.4168421052631579,0.41157894736842104,0.3294736842105263,0.5810526315789474,0.5621052631578948,0.48,0.5715789473684211,0.6157894736842106,0.5263157894736842,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7505263157894737,10,2,1,10,0.3063157894736842,0.37473684210526315,0.49894736842105264,0.5526315789473685,0.4705263157894737,0.5831578947368421,0.6957894736842105,0.4105263157894737,0.48,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7368421052631579,11,2,1,10,0.40842105263157896,0.37157894736842106,0.5452631578947369,0.5147368421052632,0.4968421052631579,0.511578947368421,0.6526315789473685,0.4378947368421053,0.3642105263157895,0.5
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7589473684210526,12,2,1,10,0.5052631578947369,0.4536842105263158,0.38421052631578945,0.6915789473684211,0.3526315789473684,0.3831578947368421,0.5778947368421052,0.6631578947368421,0.5652631578947368,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7736842105263158,13,2,1,10,0.33052631578947367,0.52,0.4589473684210526,0.5578947368421052,0.5926315789473684,0.48947368421052634,0.6231578947368421,0.6178947368421053,0.5063157894736842,0.52
0000100101,36,"[1, 3, 6]",0.4073684210526316,14,2,1,10,0.32105263157894737,0.48210526315789476,0.3568421052631579,0.5284210526315789,0.4726315789473684,0.3957894736842105,0.6947368421052632,0.6010526315789474,0.5442105263157895,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7663157894736842,14,2,1,10,0.32105263157894737,0.48210526315789476,0.3568421052631579,0.5284210526315789,0.4726315789473684,0.3957894736842105,0.6947368421052632,0.6010526315789474,0.5442105263157895,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7589473684210526,15,2,1,10,0.2810526315789474,0.4568421052631579,0.5273684210526316,0.5852631578947368,0.5347368421052632,0.47157894736842104,0.671578947368421,0.6147368421052631,0.40210526315789474,0.4968421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7494736842105263,16,2,1,10,0.3473684210526316,0.4105263157894737,0.4557894736842105,0.3336842105263158,0.5073684210526316,0.4568421052631579,0.6252631578947369,0.46210526315789474,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8010526315789473,17,2,1,10,0.2905263157894737,0.3726315789473684,0.39473684210526316,0.6452631578947369,0.5947368421052631,0.6147368421052631,0.5842105263157895,0.6810526315789474,0.5905263157894737,0.5010526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7210526315789474,18,2,1,10,0.36,0.4705263157894737,0.4515789473684211,0.6263157894736842,0.5463157894736842,0.4705263157894737,0.4010526315789474,0.33473684210526317,0.5652631578947368,0.4768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7705263157894737,19,2,1,10,0.4442105263157895,0.3357894736842105,0.40421052631578946,0.5915789473684211,0.5957894736842105,0.4105263157894737,0.5968421052631578,0.54,0.5157894736842106,0.631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7726315789473684,20,2,1,10,0.5010526315789474,0.44526315789473686,0.5673684210526316,0.5357894736842105,0.5105263157894737,0.49894736842105264,0.6126315789473684,0.44842105263157894,0.5378947368421053,0.5684210526315789
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7494736842105263,21,2,1,10,0.37157894736842106,0.3684210526315789,0.5231578947368422,0.42736842105263156,0.4568421052631579,0.6147368421052631,0.6442105263157895,0.4673684210526316,0.5252631578947369,0.4863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8063157894736842,22,2,1,10,0.3547368421052632,0.5631578947368421,0.6105263157894737,0.7073684210526315,0.5736842105263158,0.5968421052631578,0.3957894736842105,0.6126315789473684,0.5831578947368421,0.4747368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.76,23,2,1,10,0.3547368421052632,0.4842105263157895,0.5463157894736842,0.6378947368421053,0.5147368421052632,0.42210526315789476,0.7063157894736842,0.5263157894736842,0.511578947368421,0.41368421052631577
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7294736842105263,24,2,1,10,0.3757894736842105,0.4168421052631579,0.3357894736842105,0.48,0.45789473684210524,0.6347368421052632,0.6105263157894737,0.5536842105263158,0.37894736842105264,0.5147368421052632
1110110111,950,"[1, 2, 3, 5, 6, 8, 9, 10]",0.6210526315789474,25,2,1,10,0.33789473684210525,0.4631578947368421,0.4431578947368421,0.6957894736842105,0.5473684210526316,0.3663157894736842,0.6757894736842105,0.46421052631578946,0.4863157894736842,0.4168421052631579
