Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0001101110,109,"[2, 3, 4, 6, 7]",0.3105263157894737,26,5,7,10,0.3568421052631579,0.2536842105263158,0.29894736842105263,0.22736842105263158,0.43473684210526314,0.2926315789473684,0.21789473684210525,0.5378947368421053,0.5568421052631579,0.5673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6052631578947368,26,5,7,10,0.3568421052631579,0.2536842105263158,0.29894736842105263,0.22736842105263158,0.43473684210526314,0.2926315789473684,0.21789473684210525,0.5378947368421053,0.5568421052631579,0.5673684210526316
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.38842105263157894,27,5,7,10,0.25684210526315787,0.2894736842105263,0.2768421052631579,0.3178947368421053,0.26842105263157895,0.26105263157894737,0.26421052631578945,0.3505263157894737,0.49894736842105264,0.45789473684210524
0000101011,42,"[1, 2, 4, 6]",0.2789473684210526,28,5,7,10,0.27789473684210525,0.22421052631578947,0.35578947368421054,0.24,0.4231578947368421,0.18526315789473685,0.29789473684210527,0.5852631578947368,0.5126315789473684,0.5168421052631579
0000010111,22,"[1, 2, 3, 5]",0.27473684210526317,29,5,7,10,0.25473684210526315,0.26421052631578945,0.22421052631578947,0.2894736842105263,0.22,0.4010526315789474,0.44842105263157894,0.5494736842105263,0.3936842105263158,0.48105263157894734
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5536842105263158,29,5,7,10,0.25473684210526315,0.26421052631578945,0.22421052631578947,0.2894736842105263,0.22,0.4010526315789474,0.44842105263157894,0.5494736842105263,0.3936842105263158,0.48105263157894734
0011101111,238,"[1, 2, 3, 4, 6, 7, 8]",0.3136842105263158,30,5,7,10,0.25684210526315787,0.3021052631578947,0.25157894736842107,0.25894736842105265,0.4842105263157895,0.24,0.23157894736842105,0.2694736842105263,0.4284210526315789,0.49894736842105264
1001111011,634,"[1, 2, 4, 5, 6, 7, 10]",0.41578947368421054,32,5,7,10,0.3021052631578947,0.40842105263157896,0.5189473684210526,0.27052631578947367,0.3410526315789474,0.18105263157894738,0.2736842105263158,0.5915789473684211,0.4494736842105263,0.39263157894736844
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6105263157894737,32,5,7,10,0.3021052631578947,0.40842105263157896,0.5189473684210526,0.27052631578947367,0.3410526315789474,0.18105263157894738,0.2736842105263158,0.5915789473684211,0.4494736842105263,0.39263157894736844
0000101001,40,"[1, 4, 6]",0.2168421052631579,33,5,7,10,0.2094736842105263,0.3642105263157895,0.4473684210526316,0.21473684210526317,0.29473684210526313,0.19263157894736843,0.4094736842105263,0.54,0.4884210526315789,0.4747368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5631578947368421,33,5,7,10,0.2094736842105263,0.3642105263157895,0.4473684210526316,0.21473684210526317,0.29473684210526313,0.19263157894736843,0.4094736842105263,0.54,0.4884210526315789,0.4747368421052632
1001110111,630,"[1, 2, 3, 5, 6, 7, 10]",0.3410526315789474,35,5,7,10,0.26105263157894737,0.2536842105263158,0.20526315789473684,0.3757894736842105,0.1936842105263158,0.28,0.27157894736842103,0.5294736842105263,0.5263157894736842,0.32
0001111110,125,"[2, 3, 4, 5, 6, 7]",0.32842105263157895,37,5,7,10,0.43157894736842106,0.22210526315789475,0.3094736842105263,0.28526315789473683,0.26842105263157895,0.3126315789473684,0.19789473684210526,0.6136842105263158,0.5221052631578947,0.3863157894736842
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.3336842105263158,38,5,7,10,0.2673684210526316,0.24,0.3031578947368421,0.2336842105263158,0.3105263157894737,0.26,0.2536842105263158,0.47578947368421054,0.52,0.48736842105263156
0000011110,29,"[2, 3, 4, 5]",0.26105263157894737,40,5,7,10,0.32210526315789473,0.2431578947368421,0.2557894736842105,0.2326315789473684,0.16631578947368422,0.4168421052631579,0.3473684210526316,0.33473684210526317,0.5410526315789473,0.5052631578947369
0011011111,222,"[1, 2, 3, 4, 5, 7, 8]",0.36105263157894735,40,5,7,10,0.32210526315789473,0.2431578947368421,0.2557894736842105,0.2326315789473684,0.16631578947368422,0.4168421052631579,0.3473684210526316,0.33473684210526317,0.5410526315789473,0.5052631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5926315789473684,40,5,7,10,0.32210526315789473,0.2431578947368421,0.2557894736842105,0.2326315789473684,0.16631578947368422,0.4168421052631579,0.3473684210526316,0.33473684210526317,0.5410526315789473,0.5052631578947369
0001101111,110,"[1, 2, 3, 4, 6, 7]",0.3273684210526316,41,5,7,10,0.2831578947368421,0.3094736842105263,0.1957894736842105,0.23578947368421052,0.3957894736842105,0.24947368421052632,0.23789473684210527,0.4473684210526316,0.5642105263157895,0.37157894736842106
0001000110,69,"[2, 3, 7]",0.28842105263157897,42,5,7,10,0.3726315789473684,0.26210526315789473,0.21052631578947367,0.3336842105263158,0.35578947368421054,0.3473684210526316,0.26842105263157895,0.46210526315789474,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5968421052631578,42,5,7,10,0.3726315789473684,0.26210526315789473,0.21052631578947367,0.3336842105263158,0.35578947368421054,0.3473684210526316,0.26842105263157895,0.46210526315789474,0.5231578947368422,0.5357894736842105
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.31157894736842107,43,5,7,10,0.2463157894736842,0.23473684210526316,0.3021052631578947,0.20421052631578948,0.1726315789473684,0.3,0.2894736842105263,0.6147368421052631,0.40210526315789474,0.4968421052631579
0001011111,94,"[1, 2, 3, 4, 5, 7]",0.27578947368421053,44,5,7,10,0.2673684210526316,0.2168421052631579,0.23473684210526316,0.2536842105263158,0.1863157894736842,0.4031578947368421,0.23473684210526316,0.5357894736842105,0.5473684210526316,0.45473684210526316
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.3631578947368421,46,5,7,10,0.3094736842105263,0.32842105263157895,0.2831578947368421,0.26631578947368423,0.21578947368421053,0.35368421052631577,0.22210526315789475,0.3178947368421053,0.5736842105263158,0.4421052631578947
0001011000,87,"[4, 5, 7]",0.28526315789473683,47,5,7,10,0.3178947368421053,0.2926315789473684,0.3042105263157895,0.2578947368421053,0.28421052631578947,0.40210526315789474,0.24526315789473685,0.4357894736842105,0.5621052631578948,0.3736842105263158
1001011111,606,"[1, 2, 3, 4, 5, 7, 10]",0.38105263157894737,47,5,7,10,0.3178947368421053,0.2926315789473684,0.3042105263157895,0.2578947368421053,0.28421052631578947,0.40210526315789474,0.24526315789473685,0.4357894736842105,0.5621052631578948,0.3736842105263158
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.4431578947368421,47,5,7,10,0.3178947368421053,0.2926315789473684,0.3042105263157895,0.2578947368421053,0.28421052631578947,0.40210526315789474,0.24526315789473685,0.4357894736842105,0.5621052631578948,0.3736842105263158
0001001111,78,"[1, 2, 3, 4, 7]",0.2926315789473684,48,5,7,10,0.22526315789473683,0.22842105263157894,0.17789473684210527,0.2073684210526316,0.33263157894736844,0.4705263157894737,0.27578947368421053,0.6884210526315789,0.4357894736842105,0.4105263157894737
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.3368421052631579,49,5,7,10,0.28,0.22210526315789475,0.21789473684210525,0.30526315789473685,0.30526315789473685,0.30842105263157893,0.36736842105263157,0.5757894736842105,0.5031578947368421,0.5673684210526316
0001001101,76,"[1, 3, 4, 7]",0.26526315789473687,50,5,7,10,0.23157894736842105,0.30736842105263157,0.2094736842105263,0.2326315789473684,0.29578947368421055,0.3031578947368421,0.23578947368421052,0.5915789473684211,0.5368421052631579,0.47157894736842104
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.32,50,5,7,10,0.23157894736842105,0.30736842105263157,0.2094736842105263,0.2326315789473684,0.29578947368421055,0.3031578947368421,0.23578947368421052,0.5915789473684211,0.5368421052631579,0.47157894736842104
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.3821052631578947,2,5,7,100,0.27052631578947367,0.26210526315789473,0.2926315789473684,0.3,0.3631578947368421,0.2768421052631579,0.18105263157894738,0.5810526315789474,0.4863157894736842,0.5715789473684211
0001111101,124,"[1, 3, 4, 5, 6, 7]",0.3021052631578947,3,5,7,100,0.27578947368421053,0.3547368421052632,0.16736842105263158,0.24210526315789474,0.21368421052631578,0.25157894736842107,0.27789473684210525,0.4652631578947368,0.36105263157894735,0.48105263157894734
0001011110,93,"[2, 3, 4, 5, 7]",0.29157894736842105,5,5,7,100,0.3494736842105263,0.22842105263157894,0.23157894736842105,0.26,0.24421052631578946,0.35789473684210527,0.20421052631578948,0.6431578947368422,0.5547368421052632,0.4652631578947368
0101111111,382,"[1, 2, 3, 4, 5, 6, 7, 9]",0.3831578947368421,6,5,7,100,0.20105263157894737,0.29789473684210527,0.2831578947368421,0.32842105263157895,0.2463157894736842,0.34,0.25473684210526315,0.5442105263157895,0.3357894736842105,0.4863157894736842
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.27789473684210525,7,5,7,100,0.23578947368421052,0.1705263157894737,0.24736842105263157,0.2578947368421053,0.2578947368421053,0.23684210526315788,0.39789473684210525,0.511578947368421,0.4747368421052632,0.48
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5347368421052632,7,5,7,100,0.23578947368421052,0.1705263157894737,0.24736842105263157,0.2578947368421053,0.2578947368421053,0.23684210526315788,0.39789473684210525,0.511578947368421,0.4747368421052632,0.48
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6010526315789474,8,5,7,100,0.3631578947368421,0.25473684210526315,0.4168421052631579,0.3357894736842105,0.18105263157894738,0.27052631578947367,0.23578947368421052,0.4842105263157895,0.5978947368421053,0.42526315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6589473684210526,9,5,7,100,0.29473684210526313,0.3031578947368421,0.4189473684210526,0.3778947368421053,0.22210526315789475,0.33263157894736844,0.27789473684210525,0.5547368421052632,0.5778947368421052,0.5842105263157895
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.42,10,5,7,100,0.35578947368421054,0.25263157894736843,0.2094736842105263,0.28210526315789475,0.3631578947368421,0.38,0.3968421052631579,0.6663157894736842,0.5663157894736842,0.5105263157894737
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.37157894736842106,11,5,7,100,0.36105263157894735,0.29473684210526313,0.21052631578947367,0.30842105263157893,0.2231578947368421,0.3368421052631579,0.2694736842105263,0.5978947368421053,0.4884210526315789,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.4473684210526316,13,5,7,100,0.34421052631578947,0.17157894736842105,0.3410526315789474,0.26631578947368423,0.31894736842105265,0.24421052631578946,0.3684210526315789,0.3463157894736842,0.42210526315789476,0.42947368421052634
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.671578947368421,14,5,7,100,0.2736842105263158,0.27578947368421053,0.1968421052631579,0.35157894736842105,0.21789473684210525,0.4378947368421053,0.5526315789473685,0.6663157894736842,0.4978947368421053,0.4968421052631579
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.5189473684210526,15,5,7,100,0.3863157894736842,0.22526315789473683,0.4326315789473684,0.3368421052631579,0.31157894736842107,0.2968421052631579,0.18736842105263157,0.6052631578947368,0.39263157894736844,0.3831578947368421
0000101111,46,"[1, 2, 3, 4, 6]",0.28526315789473683,16,5,7,100,0.27157894736842103,0.26631578947368423,0.1968421052631579,0.22631578947368422,0.42210526315789476,0.26105263157894737,0.35368421052631577,0.4463157894736842,0.5673684210526316,0.47578947368421054
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.48526315789473684,16,5,7,100,0.27157894736842103,0.26631578947368423,0.1968421052631579,0.22631578947368422,0.42210526315789476,0.26105263157894737,0.35368421052631577,0.4463157894736842,0.5673684210526316,0.47578947368421054
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5789473684210527,17,5,7,100,0.21789473684210525,0.3389473684210526,0.30105263157894735,0.2831578947368421,0.27789473684210525,0.4442105263157895,0.2673684210526316,0.47157894736842104,0.5715789473684211,0.5421052631578948
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.4926315789473684,18,5,7,100,0.24,0.3273684210526316,0.21473684210526317,0.32210526315789473,0.17789473684210527,0.35157894736842105,0.22631578947368422,0.4515789473684211,0.48210526315789476,0.4494736842105263
0001011101,92,"[1, 3, 4, 5, 7]",0.3094736842105263,19,5,7,100,0.2873684210526316,0.33157894736842103,0.24,0.23578947368421052,0.24526315789473685,0.4357894736842105,0.23684210526315788,0.4326315789473684,0.36526315789473685,0.36
1101011111,862,"[1, 2, 3, 4, 5, 7, 9, 10]",0.3936842105263158,19,5,7,100,0.2873684210526316,0.33157894736842103,0.24,0.23578947368421052,0.24526315789473685,0.4357894736842105,0.23684210526315788,0.4326315789473684,0.36526315789473685,0.36
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.46421052631578946,19,5,7,100,0.2873684210526316,0.33157894736842103,0.24,0.23578947368421052,0.24526315789473685,0.4357894736842105,0.23684210526315788,0.4326315789473684,0.36526315789473685,0.36
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5757894736842105,20,5,7,100,0.36105263157894735,0.30736842105263157,0.3031578947368421,0.27052631578947367,0.38526315789473686,0.2536842105263158,0.2810526315789474,0.5515789473684211,0.4726315789473684,0.5010526315789474
0001011011,90,"[1, 2, 4, 5, 7]",0.2694736842105263,22,5,7,100,0.2463157894736842,0.23684210526315788,0.4263157894736842,0.2305263157894737,0.22105263157894736,0.3094736842105263,0.23684210526315788,0.5463157894736842,0.5778947368421052,0.49157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6189473684210526,22,5,7,100,0.2463157894736842,0.23684210526315788,0.4263157894736842,0.2305263157894737,0.22105263157894736,0.3094736842105263,0.23684210526315788,0.5463157894736842,0.5778947368421052,0.49157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5789473684210527,23,5,7,100,0.21789473684210525,0.3389473684210526,0.30105263157894735,0.2831578947368421,0.27789473684210525,0.4442105263157895,0.2673684210526316,0.47157894736842104,0.5715789473684211,0.5421052631578948
0001001101,76,"[1, 3, 4, 7]",0.2305263157894737,25,5,7,100,0.19052631578947368,0.24210526315789474,0.2063157894736842,0.18,0.43157894736842106,0.27263157894736845,0.21578947368421053,0.46421052631578946,0.5347368421052632,0.5168421052631579
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.35578947368421054,26,5,7,100,0.2873684210526316,0.29894736842105263,0.27789473684210525,0.23894736842105263,0.27052631578947367,0.3389473684210526,0.2336842105263158,0.5242105263157895,0.5052631578947369,0.5021052631578947
0000101111,46,"[1, 2, 3, 4, 6]",0.29157894736842105,27,5,7,100,0.17684210526315788,0.28526315789473683,0.21052631578947367,0.2894736842105263,0.34842105263157896,0.22736842105263158,0.3505263157894737,0.4326315789473684,0.5431578947368421,0.4926315789473684
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.35789473684210527,27,5,7,100,0.17684210526315788,0.28526315789473683,0.21052631578947367,0.2894736842105263,0.34842105263157896,0.22736842105263158,0.3505263157894737,0.4326315789473684,0.5431578947368421,0.4926315789473684
0000101111,46,"[1, 2, 3, 4, 6]",0.3021052631578947,28,5,7,100,0.27052631578947367,0.29157894736842105,0.24736842105263157,0.19789473684210526,0.37684210526315787,0.2968421052631579,0.4263157894736842,0.49157894736842106,0.5168421052631579,0.5631578947368421
0000111001,56,"[1, 4, 5, 6]",0.2578947368421053,30,5,7,100,0.24,0.3589473684210526,0.3831578947368421,0.2326315789473684,0.2557894736842105,0.25263157894736843,0.5042105263157894,0.34842105263157896,0.5252631578947369,0.4052631578947368
1010111111,702,"[1, 2, 3, 4, 5, 6, 8, 10]",0.4094736842105263,30,5,7,100,0.24,0.3589473684210526,0.3831578947368421,0.2326315789473684,0.2557894736842105,0.25263157894736843,0.5042105263157894,0.34842105263157896,0.5252631578947369,0.4052631578947368
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5463157894736842,30,5,7,100,0.24,0.3589473684210526,0.3831578947368421,0.2326315789473684,0.2557894736842105,0.25263157894736843,0.5042105263157894,0.34842105263157896,0.5252631578947369,0.4052631578947368
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.5178947368421053,31,5,7,100,0.25263157894736843,0.2557894736842105,0.2631578947368421,0.28526315789473683,0.29578947368421055,0.3821052631578947,0.3336842105263158,0.6073684210526316,0.5105263157894737,0.47578947368421054
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.26842105263157895,32,5,7,100,0.25894736842105265,0.22842105263157894,0.20210526315789473,0.24421052631578946,0.2168421052631579,0.2305263157894737,0.4147368421052632,0.4168421052631579,0.48,0.58
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5873684210526315,33,5,7,100,0.31157894736842107,0.25157894736842107,0.16631578947368422,0.4663157894736842,0.23157894736842105,0.2863157894736842,0.3936842105263158,0.4694736842105263,0.5189473684210526,0.5031578947368421
0000110101,52,"[1, 3, 5, 6]",0.2789473684210526,34,5,7,100,0.2536842105263158,0.3831578947368421,0.23789473684210527,0.32842105263157895,0.21578947368421053,0.2631578947368421,0.32526315789473687,0.5652631578947368,0.3526315789473684,0.35789473684210527
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.4284210526315789,34,5,7,100,0.2536842105263158,0.3831578947368421,0.23789473684210527,0.32842105263157895,0.21578947368421053,0.2631578947368421,0.32526315789473687,0.5652631578947368,0.3526315789473684,0.35789473684210527
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5957894736842105,35,5,7,100,0.4073684210526316,0.3873684210526316,0.21473684210526317,0.3568421052631579,0.23894736842105263,0.34421052631578947,0.37157894736842106,0.4147368421052632,0.54,0.39052631578947367
0001010110,85,"[2, 3, 5, 7]",0.24842105263157896,36,5,7,100,0.3136842105263158,0.24736842105263157,0.24736842105263157,0.2810526315789474,0.23157894736842105,0.2894736842105263,0.21894736842105264,0.41789473684210526,0.4978947368421053,0.5621052631578948
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.3294736842105263,36,5,7,100,0.3136842105263158,0.24736842105263157,0.24736842105263157,0.2810526315789474,0.23157894736842105,0.2894736842105263,0.21894736842105264,0.41789473684210526,0.4978947368421053,0.5621052631578948
