Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0100101011,298,"[1, 2, 4, 6, 9]",0.4747368421052632,1,0.1,2,10,0.3684210526315789,0.32105263157894737,0.5915789473684211,0.43157894736842106,0.5789473684210527,0.4,0.6905263157894737,0.6368421052631579,0.45263157894736844,0.6347368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7821052631578947,1,0.1,2,10,0.3684210526315789,0.32105263157894737,0.5915789473684211,0.43157894736842106,0.5789473684210527,0.4,0.6905263157894737,0.6368421052631579,0.45263157894736844,0.6347368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7568421052631579,2,0.1,2,10,0.44,0.34421052631578947,0.4326315789473684,0.5242105263157895,0.5831578947368421,0.5905263157894737,0.6336842105263157,0.3336842105263158,0.5515789473684211,0.48105263157894734
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7610526315789473,3,0.1,2,10,0.5526315789473685,0.4863157894736842,0.6,0.5526315789473685,0.5063157894736842,0.4663157894736842,0.4463157894736842,0.5726315789473684,0.4147368421052632,0.5473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7905263157894736,4,0.1,2,10,0.6673684210526316,0.32526315789473687,0.36947368421052634,0.5778947368421052,0.5768421052631579,0.47578947368421054,0.4610526315789474,0.5894736842105263,0.4926315789473684,0.6221052631578947
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7568421052631579,5,0.1,2,10,0.3042105263157895,0.3568421052631579,0.5189473684210526,0.5652631578947368,0.5757894736842105,0.391578947368421,0.6021052631578947,0.38421052631578945,0.41368421052631577,0.44526315789473686
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6673684210526316,6,0.1,2,10,0.5347368421052632,0.27052631578947367,0.33789473684210525,0.5631578947368421,0.4652631578947368,0.3726315789473684,0.52,0.5747368421052632,0.5021052631578947,0.4368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7663157894736842,7,0.1,2,10,0.5452631578947369,0.5431578947368421,0.49157894736842106,0.5526315789473685,0.4936842105263158,0.4610526315789474,0.6631578947368421,0.4442105263157895,0.29578947368421055,0.3873684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,8,0.1,2,10,0.4305263157894737,0.47578947368421054,0.5515789473684211,0.5210526315789473,0.4431578947368421,0.45473684210526316,0.41789473684210526,0.5810526315789474,0.5989473684210527,0.5189473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8052631578947368,9,0.1,2,10,0.5621052631578948,0.4473684210526316,0.6663157894736842,0.45263157894736844,0.6157894736842106,0.58,0.6757894736842105,0.31157894736842107,0.5389473684210526,0.531578947368421
0010000110,133,"[2, 3, 8]",0.43894736842105264,10,0.1,2,10,0.47368421052631576,0.24947368421052632,0.33789473684210525,0.5936842105263158,0.43473684210526314,0.5589473684210526,0.48947368421052634,0.4263157894736842,0.5210526315789473,0.5378947368421053
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7242105263157895,10,0.1,2,10,0.47368421052631576,0.24947368421052632,0.33789473684210525,0.5936842105263158,0.43473684210526314,0.5589473684210526,0.48947368421052634,0.4263157894736842,0.5210526315789473,0.5378947368421053
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7631578947368421,11,0.1,2,10,0.4747368421052632,0.2168421052631579,0.4768421052631579,0.38526315789473686,0.4926315789473684,0.6610526315789473,0.6894736842105263,0.5621052631578948,0.5147368421052632,0.5105263157894737
0000110111,54,"[1, 2, 3, 5, 6]",0.46210526315789474,12,0.1,2,10,0.3968421052631579,0.33157894736842103,0.40421052631578946,0.52,0.37157894736842106,0.4063157894736842,0.6021052631578947,0.5873684210526315,0.5505263157894736,0.5515789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7315789473684211,12,0.1,2,10,0.3968421052631579,0.33157894736842103,0.40421052631578946,0.52,0.37157894736842106,0.4063157894736842,0.6021052631578947,0.5873684210526315,0.5505263157894736,0.5515789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7852631578947369,13,0.1,2,10,0.4431578947368421,0.31894736842105265,0.42,0.5336842105263158,0.5694736842105264,0.6547368421052632,0.44842105263157894,0.5947368421052631,0.5168421052631579,0.511578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,14,0.1,2,10,0.5105263157894737,0.3157894736842105,0.6273684210526316,0.5421052631578948,0.4884210526315789,0.6947368421052632,0.6978947368421052,0.5452631578947369,0.5463157894736842,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7463157894736843,15,0.1,2,10,0.38,0.34,0.5547368421052632,0.4652631578947368,0.608421052631579,0.4652631578947368,0.5715789473684211,0.4263157894736842,0.5294736842105263,0.4663157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7526315789473684,16,0.1,2,10,0.5589473684210526,0.42947368421052634,0.4463157894736842,0.42947368421052634,0.5242105263157895,0.66,0.46,0.5747368421052632,0.5210526315789473,0.4263157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.791578947368421,17,0.1,2,10,0.4073684210526316,0.3705263157894737,0.34421052631578947,0.6747368421052632,0.6105263157894737,0.36105263157894735,0.6610526315789473,0.588421052631579,0.5715789473684211,0.4789473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,18,0.1,2,10,0.5547368421052632,0.3021052631578947,0.39263157894736844,0.6673684210526316,0.6347368421052632,0.4978947368421053,0.5926315789473684,0.5778947368421052,0.4863157894736842,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7410526315789474,19,0.1,2,10,0.4305263157894737,0.24210526315789474,0.588421052631579,0.5294736842105263,0.48736842105263156,0.3821052631578947,0.6357894736842106,0.40210526315789474,0.5231578947368422,0.5389473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7789473684210526,20,0.1,2,10,0.49894736842105264,0.44,0.4105263157894737,0.5905263157894737,0.42736842105263156,0.5284210526315789,0.6589473684210526,0.4863157894736842,0.4726315789473684,0.5968421052631578
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7684210526315789,21,0.1,2,10,0.28842105263157897,0.3357894736842105,0.5073684210526316,0.48526315789473684,0.5715789473684211,0.6684210526315789,0.5915789473684211,0.5094736842105263,0.4073684210526316,0.4631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,22,0.1,2,10,0.3863157894736842,0.35578947368421054,0.5094736842105263,0.5694736842105264,0.4494736842105263,0.5821052631578948,0.6821052631578948,0.4557894736842105,0.5284210526315789,0.35789473684210527
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7547368421052632,23,0.1,2,10,0.34842105263157896,0.4326315789473684,0.5968421052631578,0.6684210526315789,0.5410526315789473,0.5905263157894737,0.611578947368421,0.5252631578947369,0.4705263157894737,0.4863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6673684210526316,24,0.1,2,10,0.5347368421052632,0.27052631578947367,0.33789473684210525,0.5631578947368421,0.4652631578947368,0.3726315789473684,0.52,0.5747368421052632,0.5021052631578947,0.4368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6747368421052632,25,0.1,2,10,0.5452631578947369,0.3294736842105263,0.3936842105263158,0.5368421052631579,0.4231578947368421,0.4231578947368421,0.4052631578947368,0.4589473684210526,0.5484210526315789,0.36947368421052634
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6747368421052632,26,0.1,2,10,0.5452631578947369,0.3294736842105263,0.3936842105263158,0.5368421052631579,0.4231578947368421,0.4231578947368421,0.4052631578947368,0.4589473684210526,0.5484210526315789,0.36947368421052634
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7947368421052632,27,0.1,2,10,0.4442105263157895,0.29157894736842105,0.5273684210526316,0.5736842105263158,0.5726315789473684,0.4284210526315789,0.6326315789473684,0.6484210526315789,0.6094736842105263,0.4978947368421053
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7663157894736842,28,0.1,2,10,0.4863157894736842,0.4378947368421053,0.41578947368421054,0.5157894736842106,0.5726315789473684,0.6378947368421053,0.6905263157894737,0.4589473684210526,0.4768421052631579,0.3936842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7726315789473684,29,0.1,2,10,0.3547368421052632,0.3894736842105263,0.5463157894736842,0.5263157894736842,0.5210526315789473,0.5989473684210527,0.6368421052631579,0.5410526315789473,0.5536842105263158,0.5157894736842106
0000110010,49,"[2, 5, 6]",0.41157894736842104,30,0.1,2,10,0.5168421052631579,0.2831578947368421,0.6915789473684211,0.4147368421052632,0.37684210526315787,0.3863157894736842,0.5063157894736842,0.49157894736842106,0.5694736842105264,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7642105263157895,30,0.1,2,10,0.5168421052631579,0.2831578947368421,0.6915789473684211,0.4147368421052632,0.37684210526315787,0.3863157894736842,0.5063157894736842,0.49157894736842106,0.5694736842105264,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7652631578947369,31,0.1,2,10,0.5410526315789473,0.3431578947368421,0.4652631578947368,0.6347368421052632,0.5147368421052632,0.4863157894736842,0.45052631578947366,0.5673684210526316,0.5547368421052632,0.5557894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7494736842105263,32,0.1,2,10,0.5389473684210526,0.3357894736842105,0.56,0.4105263157894737,0.5757894736842105,0.5526315789473685,0.5810526315789474,0.6294736842105263,0.4463157894736842,0.41157894736842104
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7926315789473685,33,0.1,2,10,0.5652631578947368,0.3736842105263158,0.5589473684210526,0.6326315789473684,0.5368421052631579,0.3505263157894737,0.49473684210526314,0.6589473684210526,0.5915789473684211,0.5063157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7073684210526315,34,0.1,2,10,0.39789473684210525,0.24105263157894738,0.6021052631578947,0.4968421052631579,0.531578947368421,0.4378947368421053,0.5726315789473684,0.6621052631578948,0.38526315789473686,0.37684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8042105263157895,35,0.1,2,10,0.45473684210526316,0.3042105263157895,0.611578947368421,0.6210526315789474,0.6126315789473684,0.3894736842105263,0.6842105263157895,0.6189473684210526,0.4831578947368421,0.5063157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8042105263157895,36,0.1,2,10,0.45473684210526316,0.3042105263157895,0.611578947368421,0.6210526315789474,0.6126315789473684,0.3894736842105263,0.6842105263157895,0.6189473684210526,0.4831578947368421,0.5063157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6578947368421053,37,0.1,2,10,0.4242105263157895,0.3631578947368421,0.40421052631578946,0.5852631578947368,0.3894736842105263,0.4357894736842105,0.40842105263157896,0.5410526315789473,0.46421052631578946,0.5094736842105263
