Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy,Client 10 Accuracy
0010011001,152,"[1, 4, 5, 8]",0.2557894736842105,1,5,8,10,0.22210526315789475,0.2894736842105263,0.31473684210526315,0.24,0.2431578947368421,0.26526315789473687,0.41789473684210526,0.23894736842105263,0.36947368421052634,0.41157894736842104
0011111011,250,"[1, 2, 4, 5, 6, 7, 8]",0.28421052631578947,2,5,8,10,0.25894736842105265,0.20210526315789473,0.4768421052631579,0.2431578947368421,0.22421052631578947,0.28210526315789475,0.27578947368421053,0.22210526315789475,0.5231578947368422,0.508421052631579
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.3663157894736842,3,5,8,10,0.2694736842105263,0.29789473684210527,0.28421052631578947,0.2031578947368421,0.30105263157894735,0.28526315789473683,0.2968421052631579,0.2968421052631579,0.5968421052631578,0.52
0001011110,93,"[2, 3, 4, 5, 7]",0.29473684210526313,4,5,8,10,0.42947368421052634,0.2768421052631579,0.27789473684210525,0.2905263157894737,0.21578947368421053,0.4673684210526316,0.2926315789473684,0.37473684210526315,0.5389473684210526,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6136842105263158,4,5,8,10,0.42947368421052634,0.2768421052631579,0.27789473684210525,0.2905263157894737,0.21578947368421053,0.4673684210526316,0.2926315789473684,0.37473684210526315,0.5389473684210526,0.4673684210526316
1011100011,738,"[1, 2, 6, 7, 8, 10]",0.3431578947368421,5,5,8,10,0.27578947368421053,0.25473684210526315,0.36210526315789476,0.4431578947368421,0.3936842105263158,0.3357894736842105,0.27157894736842103,0.2336842105263158,0.511578947368421,0.31684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.54,5,5,8,10,0.27578947368421053,0.25473684210526315,0.36210526315789476,0.4431578947368421,0.3936842105263158,0.3357894736842105,0.27157894736842103,0.2336842105263158,0.511578947368421,0.31684210526315787
0010001111,142,"[1, 2, 3, 4, 8]",0.24736842105263157,6,5,8,10,0.24210526315789474,0.1936842105263158,0.21052631578947367,0.22842105263157894,0.37684210526315787,0.36736842105263157,0.28210526315789475,0.22,0.5652631578947368,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5915789473684211,7,5,8,10,0.38421052631578945,0.3410526315789474,0.4189473684210526,0.23894736842105263,0.3178947368421053,0.36210526315789476,0.4305263157894737,0.23684210526315788,0.42210526315789476,0.3736842105263158
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.39052631578947367,9,5,8,10,0.28421052631578947,0.34,0.21157894736842106,0.30736842105263157,0.2063157894736842,0.29789473684210527,0.34210526315789475,0.25894736842105265,0.5263157894736842,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5421052631578948,10,5,8,10,0.27157894736842103,0.24210526315789474,0.3031578947368421,0.21263157894736842,0.4105263157894737,0.33263157894736844,0.3505263157894737,0.16526315789473683,0.48,0.5094736842105263
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.39263157894736844,11,5,8,10,0.29473684210526313,0.2336842105263158,0.25894736842105265,0.28210526315789475,0.3263157894736842,0.2831578947368421,0.3526315789473684,0.2168421052631579,0.3642105263157895,0.5
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.38421052631578945,12,5,8,10,0.36,0.28526315789473683,0.2831578947368421,0.2031578947368421,0.28421052631578947,0.28210526315789475,0.2905263157894737,0.27263157894736845,0.5652631578947368,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5757894736842105,13,5,8,10,0.3157894736842105,0.33052631578947367,0.27789473684210525,0.41578947368421054,0.38421052631578945,0.29368421052631577,0.26105263157894737,0.23157894736842105,0.5063157894736842,0.52
0010110011,178,"[1, 2, 5, 6, 8]",0.3231578947368421,14,5,8,10,0.26842105263157895,0.26210526315789473,0.511578947368421,0.4357894736842105,0.24105263157894738,0.2905263157894737,0.3452631578947368,0.27052631578947367,0.5442105263157895,0.5726315789473684
