Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,1,0.1,8,10,0.46421052631578946,0.4442105263157895,0.49894736842105264,0.4168421052631579,0.3757894736842105,0.6126315789473684,0.5284210526315789,0.5642105263157895,0.36947368421052634,0.41157894736842104
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.771578947368421,2,0.1,8,10,0.3989473684210526,0.33789473684210525,0.47789473684210526,0.5189473684210526,0.5305263157894737,0.5768421052631579,0.5715789473684211,0.5831578947368421,0.5231578947368422,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347368421052631,3,0.1,8,10,0.4768421052631579,0.4568421052631579,0.4147368421052632,0.5694736842105264,0.47578947368421054,0.44526315789473686,0.5463157894736842,0.44842105263157894,0.5968421052631578,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7242105263157895,4,0.1,8,10,0.44105263157894736,0.3452631578947368,0.37894736842105264,0.5578947368421052,0.5031578947368421,0.5263157894736842,0.5273684210526316,0.4789473684210526,0.5389473684210526,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7147368421052631,5,0.1,8,10,0.4747368421052632,0.35157894736842105,0.4673684210526316,0.3663157894736842,0.4652631578947368,0.42526315789473684,0.6347368421052632,0.44,0.511578947368421,0.31684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,6,0.1,8,10,0.4063157894736842,0.4610526315789474,0.4536842105263158,0.5347368421052632,0.5273684210526316,0.5157894736842106,0.56,0.5968421052631578,0.5652631578947368,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.708421052631579,7,0.1,8,10,0.6494736842105263,0.30526315789473685,0.47157894736842104,0.46842105263157896,0.39263157894736844,0.35578947368421054,0.5410526315789473,0.5463157894736842,0.42210526315789476,0.3736842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.751578947368421,8,0.1,8,10,0.4052631578947368,0.36,0.5189473684210526,0.5631578947368421,0.4305263157894737,0.5189473684210526,0.5484210526315789,0.4863157894736842,0.5357894736842105,0.5915789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7410526315789474,9,0.1,8,10,0.5052631578947369,0.39789473684210525,0.32842105263157895,0.41789473684210526,0.5515789473684211,0.46421052631578946,0.5726315789473684,0.52,0.5263157894736842,0.4589473684210526
0000100010,33,"[2, 6]",0.3663157894736842,10,0.1,8,10,0.6063157894736843,0.3526315789473684,0.531578947368421,0.6357894736842106,0.46,0.3631578947368421,0.5631578947368421,0.5221052631578947,0.48,0.5094736842105263
