Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy(low-quality client),Client 10 Accuracy(low-quality client)
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7505263157894737,1,0.3,10,10,0.4263157894736842,0.4105263157894737,0.4926315789473684,0.6031578947368421,0.5421052631578948,0.5273684210526316,0.5547368421052632,0.5157894736842106,0.5157894736842106,0.48105263157894734
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.771578947368421,2,0.3,10,10,0.6673684210526316,0.4442105263157895,0.49473684210526314,0.6263157894736842,0.5578947368421052,0.5157894736842106,0.6568421052631579,0.5273684210526316,0.3936842105263158,0.48736842105263156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7221052631578947,3,0.3,10,10,0.47578947368421054,0.3726315789473684,0.35789473684210527,0.5357894736842105,0.3568421052631579,0.5410526315789473,0.4421052631578947,0.3031578947368421,0.45789473684210524,0.5347368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7094736842105264,4,0.3,10,10,0.2905263157894737,0.2926315789473684,0.4726315789473684,0.588421052631579,0.5168421052631579,0.5273684210526316,0.5210526315789473,0.43473684210526314,0.4,0.3663157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7094736842105264,5,0.3,10,10,0.5357894736842105,0.35368421052631577,0.33789473684210525,0.5421052631578948,0.5494736842105263,0.4968421052631579,0.5378947368421053,0.5536842105263158,0.3863157894736842,0.5231578947368422
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7726315789473684,6,0.3,10,10,0.6063157894736843,0.4431578947368421,0.6357894736842106,0.5589473684210526,0.5473684210526316,0.5578947368421052,0.6,0.5210526315789473,0.4463157894736842,0.4831578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7136842105263158,7,0.3,10,10,0.40421052631578946,0.45052631578947366,0.4673684210526316,0.5747368421052632,0.45789473684210524,0.5168421052631579,0.5831578947368421,0.6378947368421053,0.48526315789473684,0.4705263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7410526315789474,8,0.3,10,10,0.43894736842105264,0.36,0.5010526315789474,0.5421052631578948,0.5736842105263158,0.5021052631578947,0.588421052631579,0.4568421052631579,0.5221052631578947,0.5568421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7536842105263157,9,0.3,10,10,0.4884210526315789,0.5357894736842105,0.5810526315789474,0.5515789473684211,0.5189473684210526,0.36,0.48526315789473684,0.5642105263157895,0.5073684210526316,0.47789473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7326315789473684,10,0.3,10,10,0.4978947368421053,0.46210526315789474,0.43473684210526314,0.6178947368421053,0.40421052631578946,0.5463157894736842,0.6073684210526316,0.28526315789473683,0.47157894736842104,0.45052631578947366
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,11,0.3,10,10,0.32421052631578945,0.36105263157894735,0.4936842105263158,0.6368421052631579,0.5073684210526316,0.5957894736842105,0.5421052631578948,0.5389473684210526,0.4926315789473684,0.4926315789473684
0000001011,10,"[1, 2, 4]",0.3778947368421053,12,0.3,10,10,0.3568421052631579,0.3157894736842105,0.49894736842105264,0.3642105263157895,0.48947368421052634,0.58,0.48105263157894734,0.4652631578947368,0.46,0.4663157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7368421052631579,12,0.3,10,10,0.3568421052631579,0.3157894736842105,0.49894736842105264,0.3642105263157895,0.48947368421052634,0.58,0.48105263157894734,0.4652631578947368,0.46,0.4663157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7378947368421053,13,0.3,10,10,0.6473684210526316,0.27578947368421053,0.5273684210526316,0.43157894736842106,0.5252631578947369,0.47578947368421054,0.4957894736842105,0.5094736842105263,0.42526315789473684,0.511578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347368421052631,14,0.3,10,10,0.42736842105263156,0.3452631578947368,0.4747368421052632,0.5568421052631579,0.5694736842105264,0.5052631578947369,0.5410526315789473,0.43473684210526314,0.4978947368421053,0.5157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.728421052631579,15,0.3,10,10,0.3547368421052632,0.44526315789473686,0.5052631578947369,0.5842105263157895,0.5284210526315789,0.5484210526315789,0.5936842105263158,0.5105263157894737,0.38105263157894737,0.4147368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7410526315789474,16,0.3,10,10,0.3589473684210526,0.44842105263157894,0.48210526315789476,0.631578947368421,0.5178947368421053,0.5894736842105263,0.5021052631578947,0.5031578947368421,0.3778947368421053,0.48947368421052634
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7126315789473684,17,0.3,10,10,0.3136842105263158,0.43157894736842106,0.5,0.5568421052631579,0.48,0.5589473684210526,0.5621052631578948,0.5684210526315789,0.5252631578947369,0.37684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7263157894736842,18,0.3,10,10,0.34842105263157896,0.4926315789473684,0.44526315789473686,0.5557894736842105,0.5157894736842106,0.5642105263157895,0.5694736842105264,0.5136842105263157,0.5178947368421053,0.4336842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7621052631578947,19,0.3,10,10,0.5621052631578948,0.5252631578947369,0.4926315789473684,0.5968421052631578,0.40842105263157896,0.40421052631578946,0.5694736842105264,0.5726315789473684,0.36210526315789476,0.4694736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7568421052631579,20,0.3,10,10,0.5715789473684211,0.3273684210526316,0.5768421052631579,0.5894736842105263,0.5378947368421053,0.46842105263157896,0.47578947368421054,0.5726315789473684,0.4926315789473684,0.5231578947368422
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.74,21,0.3,10,10,0.37473684210526315,0.49894736842105264,0.5810526315789474,0.40210526315789474,0.48736842105263156,0.6610526315789473,0.5010526315789474,0.5568421052631579,0.48526315789473684,0.32210526315789473
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7568421052631579,22,0.3,10,10,0.40210526315789474,0.4231578947368421,0.4968421052631579,0.651578947368421,0.4694736842105263,0.5042105263157894,0.5810526315789474,0.5673684210526316,0.5284210526315789,0.5157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7494736842105263,23,0.3,10,10,0.47368421052631576,0.35789473684210527,0.48105263157894734,0.40842105263157896,0.4884210526315789,0.5926315789473684,0.5031578947368421,0.6031578947368421,0.5768421052631579,0.49157894736842106
0100001011,266,"[1, 2, 4, 9]",0.3684210526315789,24,0.3,10,10,0.31894736842105265,0.2894736842105263,0.5189473684210526,0.3126315789473684,0.47578947368421054,0.4905263157894737,0.42105263157894735,0.4926315789473684,0.31473684210526315,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7094736842105264,24,0.3,10,10,0.31894736842105265,0.2894736842105263,0.5189473684210526,0.3126315789473684,0.47578947368421054,0.4905263157894737,0.42105263157894735,0.4926315789473684,0.31473684210526315,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7315789473684211,25,0.3,10,10,0.3757894736842105,0.42526315789473684,0.5052631578947369,0.6168421052631579,0.508421052631579,0.3957894736842105,0.4263157894736842,0.5378947368421053,0.4421052631578947,0.5073684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7421052631578947,26,0.3,10,10,0.3547368421052632,0.3505263157894737,0.5252631578947369,0.4789473684210526,0.48,0.52,0.5431578947368421,0.5473684210526316,0.4726315789473684,0.4421052631578947
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7568421052631579,27,0.3,10,10,0.5715789473684211,0.3273684210526316,0.5768421052631579,0.5894736842105263,0.5378947368421053,0.46842105263157896,0.47578947368421054,0.5726315789473684,0.4926315789473684,0.5231578947368422
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7210526315789474,28,0.3,10,10,0.3894736842105263,0.3357894736842105,0.46842105263157896,0.42526315789473684,0.52,0.5873684210526315,0.44,0.5821052631578948,0.3547368421052632,0.45052631578947366
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7357894736842105,29,0.3,10,10,0.47789473684210526,0.4905263157894737,0.29789473684210527,0.4705263157894737,0.5642105263157895,0.5063157894736842,0.5894736842105263,0.4673684210526316,0.31894736842105265,0.45263157894736844
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7536842105263157,30,0.3,10,10,0.5347368421052632,0.3547368421052632,0.5063157894736842,0.5842105263157895,0.3821052631578947,0.45789473684210524,0.5126315789473684,0.5263157894736842,0.6,0.5073684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347368421052631,31,0.3,10,10,0.5368421052631579,0.3094736842105263,0.511578947368421,0.5042105263157894,0.5494736842105263,0.6421052631578947,0.5557894736842105,0.5505263157894736,0.33263157894736844,0.4052631578947368
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7389473684210527,32,0.3,10,10,0.5421052631578948,0.4968421052631579,0.37473684210526315,0.5547368421052632,0.6063157894736843,0.5263157894736842,0.5515789473684211,0.4063157894736842,0.4747368421052632,0.5494736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.728421052631579,33,0.3,10,10,0.46,0.3063157894736842,0.4842105263157895,0.5694736842105264,0.39052631578947367,0.5842105263157895,0.4968421052631579,0.5105263157894737,0.42,0.4473684210526316
