Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy(low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7368421052631579,1,0.3,9,10,0.33052631578947367,0.42736842105263156,0.508421052631579,0.4326315789473684,0.5031578947368421,0.5873684210526315,0.5978947368421053,0.5452631578947369,0.531578947368421,0.41157894736842104
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7526315789473684,2,0.3,9,10,0.4905263157894737,0.3663157894736842,0.4694736842105263,0.5873684210526315,0.508421052631579,0.5547368421052632,0.4673684210526316,0.5263157894736842,0.42210526315789476,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7315789473684211,3,0.3,9,10,0.3873684210526316,0.2905263157894737,0.5421052631578948,0.5389473684210526,0.4905263157894737,0.5336842105263158,0.6021052631578947,0.5105263157894737,0.3778947368421053,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7684210526315789,4,0.3,9,10,0.4631578947368421,0.27263157894736845,0.5842105263157895,0.5842105263157895,0.43473684210526314,0.5852631578947368,0.4863157894736842,0.511578947368421,0.4726315789473684,0.4673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.72,5,0.3,9,10,0.40421052631578946,0.30736842105263157,0.5094736842105263,0.4242105263157895,0.3968421052631579,0.4473684210526316,0.5378947368421053,0.5305263157894737,0.4442105263157895,0.31684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7221052631578947,6,0.3,9,10,0.40421052631578946,0.5021052631578947,0.5368421052631579,0.47368421052631576,0.5157894736842106,0.4105263157894737,0.5463157894736842,0.42526315789473684,0.4936842105263158,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7452631578947368,7,0.3,9,10,0.6673684210526316,0.44,0.52,0.4463157894736842,0.43894736842105264,0.48,0.4831578947368421,0.5463157894736842,0.52,0.3736842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7547368421052632,8,0.3,9,10,0.6305263157894737,0.4063157894736842,0.5284210526315789,0.5547368421052632,0.5063157894736842,0.45263157894736844,0.54,0.6021052631578947,0.5126315789473684,0.5915789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7505263157894737,9,0.3,9,10,0.5610526315789474,0.5031578947368421,0.30105263157894735,0.39789473684210525,0.49157894736842106,0.5210526315789473,0.4831578947368421,0.5684210526315789,0.5210526315789473,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7768421052631579,10,0.3,9,10,0.6052631578947368,0.37157894736842106,0.5294736842105263,0.5673684210526316,0.5421052631578948,0.6178947368421053,0.5326315789473685,0.4842105263157895,0.48105263157894734,0.5094736842105263
