Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy(low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5452631578947369,1,4,9,10,0.2863157894736842,0.42,0.33263157894736844,0.31894736842105265,0.2905263157894737,0.3389473684210526,0.4231578947368421,0.22210526315789475,0.43473684210526314,0.41157894736842104
0111110111,502,"[1, 2, 3, 5, 6, 7, 8, 9]",0.3568421052631579,2,4,9,10,0.27789473684210525,0.2505263157894737,0.31473684210526315,0.4421052631578947,0.23684210526315788,0.2463157894736842,0.27789473684210525,0.2863157894736842,0.3473684210526316,0.508421052631579
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.38842105263157894,3,4,9,10,0.22631578947368422,0.3031578947368421,0.3063157894736842,0.36736842105263157,0.26421052631578945,0.28,0.3042105263157895,0.2031578947368421,0.2968421052631579,0.52
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.3778947368421053,4,4,9,10,0.25263157894736843,0.25157894736842107,0.33263157894736844,0.32210526315789473,0.26421052631578945,0.3136842105263158,0.24421052631578946,0.27578947368421053,0.4473684210526316,0.4673684210526316
0100010101,276,"[1, 3, 5, 9]",0.25473684210526315,5,4,9,10,0.22736842105263158,0.29894736842105263,0.22736842105263158,0.2926315789473684,0.23473684210526316,0.3273684210526316,0.3726315789473684,0.3,0.19789473684210526,0.31684210526315787
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.4052631578947368,5,4,9,10,0.22736842105263158,0.29894736842105263,0.22736842105263158,0.2926315789473684,0.23473684210526316,0.3273684210526316,0.3726315789473684,0.3,0.19789473684210526,0.31684210526315787
0001001110,77,"[2, 3, 4, 7]",0.28842105263157897,6,4,9,10,0.3063157894736842,0.21052631578947367,0.24842105263157896,0.26526315789473687,0.4326315789473684,0.4168421052631579,0.27263157894736845,0.33473684210526317,0.34,0.5252631578947369
0111001111,462,"[1, 2, 3, 4, 7, 8, 9]",0.35157894736842105,6,4,9,10,0.3063157894736842,0.21052631578947367,0.24842105263157896,0.26526315789473687,0.4326315789473684,0.4168421052631579,0.27263157894736845,0.33473684210526317,0.34,0.5252631578947369
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4673684210526316,6,4,9,10,0.3063157894736842,0.21052631578947367,0.24842105263157896,0.26526315789473687,0.4326315789473684,0.4168421052631579,0.27263157894736845,0.33473684210526317,0.34,0.5252631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6347368421052632,7,4,9,10,0.42736842105263156,0.4010526315789474,0.44526315789473686,0.32210526315789473,0.27263157894736845,0.4063157894736842,0.4884210526315789,0.32526315789473687,0.32526315789473687,0.3736842105263158
0010001011,138,"[1, 2, 4, 8]",0.2673684210526316,8,4,9,10,0.2578947368421053,0.2094736842105263,0.29157894736842105,0.24210526315789474,0.4,0.4094736842105263,0.43894736842105264,0.2305263157894737,0.4663157894736842,0.5915789473684211
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.511578947368421,8,4,9,10,0.2578947368421053,0.2094736842105263,0.29157894736842105,0.24210526315789474,0.4,0.4094736842105263,0.43894736842105264,0.2305263157894737,0.4663157894736842,0.5915789473684211
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3989473684210526,9,4,9,10,0.30736842105263157,0.34421052631578947,0.2557894736842105,0.28526315789473683,0.2557894736842105,0.2831578947368421,0.32,0.3831578947368421,0.2789473684210526,0.4589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5463157894736842,10,4,9,10,0.2505263157894737,0.2505263157894737,0.2578947368421053,0.26526315789473687,0.45052631578947366,0.2863157894736842,0.3968421052631579,0.2631578947368421,0.30842105263157893,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5105263157894737,11,4,9,10,0.31684210526315787,0.26421052631578945,0.39789473684210525,0.34842105263157896,0.24736842105263157,0.25473684210526315,0.3778947368421053,0.21052631578947367,0.3684210526315789,0.5
0001101110,109,"[2, 3, 4, 6, 7]",0.3294736842105263,12,4,9,10,0.35578947368421054,0.2863157894736842,0.24421052631578946,0.32421052631578945,0.36947368421052634,0.29157894736842105,0.2789473684210526,0.36736842105263157,0.3936842105263158,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5757894736842105,13,4,9,10,0.24526315789473685,0.4126315789473684,0.3505263157894737,0.4063157894736842,0.19894736842105262,0.3263157894736842,0.3589473684210526,0.26210526315789473,0.38,0.52
0111110111,502,"[1, 2, 3, 5, 6, 7, 8, 9]",0.3368421052631579,14,4,9,10,0.33157894736842103,0.28210526315789475,0.2431578947368421,0.4442105263157895,0.1705263157894737,0.24,0.3126315789473684,0.22,0.1705263157894737,0.5726315789473684
0010111011,186,"[1, 2, 4, 5, 6, 8]",0.28210526315789475,15,4,9,10,0.2326315789473684,0.22842105263157894,0.42947368421052634,0.21894736842105264,0.22,0.2463157894736842,0.3294736842105263,0.16105263157894736,0.4052631578947368,0.4968421052631579
0111110111,502,"[1, 2, 3, 5, 6, 7, 8, 9]",0.3705263157894737,16,4,9,10,0.3105263157894737,0.29789473684210527,0.3231578947368421,0.39263157894736844,0.2905263157894737,0.3463157894736842,0.2894736842105263,0.25157894736842107,0.18736842105263157,0.5357894736842105
0011010111,214,"[1, 2, 3, 5, 7, 8]",0.2926315789473684,17,4,9,10,0.28421052631578947,0.21157894736842106,0.25157894736842107,0.44105263157894736,0.23684210526315788,0.36105263157894735,0.2336842105263158,0.19789473684210526,0.4705263157894737,0.5010526315789474
0010100101,164,"[1, 3, 6, 8]",0.27578947368421053,18,4,9,10,0.22421052631578947,0.4726315789473684,0.21894736842105264,0.3736842105263158,0.3410526315789474,0.26526315789473687,0.4631578947368421,0.2,0.4168421052631579,0.4768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5536842105263158,18,4,9,10,0.22421052631578947,0.4726315789473684,0.21894736842105264,0.3736842105263158,0.3410526315789474,0.26526315789473687,0.4631578947368421,0.2,0.4168421052631579,0.4768421052631579
0111101111,494,"[1, 2, 3, 4, 6, 7, 8, 9]",0.38105263157894737,19,4,9,10,0.36210526315789476,0.1736842105263158,0.2578947368421053,0.22842105263157894,0.4557894736842105,0.30842105263157893,0.2905263157894737,0.3736842105263158,0.32,0.631578947368421
0010011110,157,"[2, 3, 4, 5, 8]",0.2768421052631579,20,4,9,10,0.43894736842105264,0.18210526315789474,0.26210526315789473,0.27052631578947367,0.2557894736842105,0.44105263157894736,0.3494736842105263,0.2505263157894737,0.3431578947368421,0.5684210526315789
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4726315789473684,20,4,9,10,0.43894736842105264,0.18210526315789474,0.26210526315789473,0.27052631578947367,0.2557894736842105,0.44105263157894736,0.3494736842105263,0.2505263157894737,0.3431578947368421,0.5684210526315789
0011100101,228,"[1, 3, 6, 7, 8]",0.29894736842105263,21,4,9,10,0.2926315789473684,0.33263157894736844,0.27473684210526317,0.3589473684210526,0.3410526315789474,0.2336842105263158,0.23684210526315788,0.21473684210526317,0.4242105263157895,0.4863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5042105263157894,21,4,9,10,0.2926315789473684,0.33263157894736844,0.27473684210526317,0.3589473684210526,0.3410526315789474,0.2336842105263158,0.23684210526315788,0.21473684210526317,0.4242105263157895,0.4863157894736842
0101111111,382,"[1, 2, 3, 4, 5, 6, 7, 9]",0.2926315789473684,22,4,9,10,0.2463157894736842,0.21894736842105264,0.21368421052631578,0.22,0.2336842105263158,0.27263157894736845,0.2305263157894737,0.3357894736842105,0.21157894736842106,0.4747368421052632
0111110110,501,"[2, 3, 5, 6, 7, 8, 9]",0.33263157894736844,23,4,9,10,0.3684210526315789,0.2894736842105263,0.2326315789473684,0.4336842105263158,0.26210526315789473,0.30526315789473685,0.2926315789473684,0.18526315789473685,0.28210526315789475,0.41368421052631577
