Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy(low-quality client),Client 10 Accuracy(low-quality client)
1010111011,698,"[1, 2, 4, 5, 6, 8, 10]",0.29789473684210527,1,5,10,10,0.22210526315789475,0.2894736842105263,0.31473684210526315,0.24,0.2431578947368421,0.26526315789473687,0.41789473684210526,0.23894736842105263,0.4189473684210526,0.1863157894736842
0011111011,250,"[1, 2, 4, 5, 6, 7, 8]",0.28421052631578947,2,5,10,10,0.25894736842105265,0.20210526315789473,0.4768421052631579,0.2431578947368421,0.22421052631578947,0.28210526315789475,0.27578947368421053,0.22210526315789475,0.3726315789473684,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.37894736842105264,3,5,10,10,0.2694736842105263,0.29789473684210527,0.28421052631578947,0.2031578947368421,0.30105263157894735,0.28526315789473683,0.2968421052631579,0.2968421052631579,0.26105263157894737,0.26210526315789473
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5336842105263158,4,5,10,10,0.42947368421052634,0.2768421052631579,0.27789473684210525,0.2905263157894737,0.21578947368421053,0.4673684210526316,0.2926315789473684,0.37473684210526315,0.32842105263157895,0.4263157894736842
1111000011,962,"[1, 2, 7, 8, 9, 10]",0.3031578947368421,5,5,10,10,0.27578947368421053,0.25473684210526315,0.36210526315789476,0.4431578947368421,0.3936842105263158,0.3357894736842105,0.27157894736842103,0.2336842105263158,0.15578947368421053,0.2326315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.4652631578947368,5,5,10,10,0.27578947368421053,0.25473684210526315,0.36210526315789476,0.4431578947368421,0.3936842105263158,0.3357894736842105,0.27157894736842103,0.2336842105263158,0.15578947368421053,0.2326315789473684
0010001111,142,"[1, 2, 3, 4, 8]",0.24736842105263157,6,5,10,10,0.24210526315789474,0.1936842105263158,0.21052631578947367,0.22842105263157894,0.37684210526315787,0.36736842105263157,0.28210526315789475,0.22,0.36736842105263157,0.28
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5621052631578948,7,5,10,10,0.38421052631578945,0.3410526315789474,0.4189473684210526,0.23894736842105263,0.3178947368421053,0.36210526315789476,0.4305263157894737,0.23684210526315788,0.41578947368421054,0.25894736842105265
0110001111,398,"[1, 2, 3, 4, 8, 9]",0.29473684210526313,8,5,10,10,0.26421052631578945,0.20526315789473684,0.19473684210526315,0.28,0.3126315789473684,0.33789473684210525,0.4652631578947368,0.23894736842105263,0.26526315789473687,0.37894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.40210526315789474,9,5,10,10,0.28421052631578947,0.34,0.21157894736842106,0.30736842105263157,0.2063157894736842,0.29789473684210527,0.34210526315789475,0.25894736842105265,0.26210526315789473,0.32
