Number of Bad Clients,0.1,0.3,0.5,0.7,1.0,2.0,3.0,4.0,5.0
0,100,98,99,98,99,98,99,98,99
1,99,100,99,100,98,99,97,99,97
2,100,100,99,99,99,99,99,98,98
3,100,99,99,100,98,98,96,96,91
4,100,100,99,100,99,92,91,81,78
5,100,99,100,99,98,88,75,68,47
6,100,100,100,100,99,80,73,40,48
7,100,100,100,100,100,92,71,57,37
8,100,100,100,100,100,88,60,43,39
9,100,100,100,100,100,90,62,45,16
10,100,100,100,100,100,95,73,52,39
