Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.78,1,0.3,4,10,0.4263157894736842,0.4105263157894737,0.4926315789473684,0.6031578947368421,0.54,0.4031578947368421,0.5873684210526315,0.5757894736842105,0.5378947368421053,0.4242105263157895
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7863157894736842,2,0.3,4,10,0.6673684210526316,0.4442105263157895,0.49473684210526314,0.6263157894736842,0.5515789473684211,0.5378947368421053,0.7094736842105264,0.5536842105263158,0.5284210526315789,0.4905263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7547368421052632,3,0.3,4,10,0.47578947368421054,0.3726315789473684,0.35789473684210527,0.5357894736842105,0.5715789473684211,0.38421052631578945,0.6010526315789474,0.4463157894736842,0.5052631578947369,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,4,0.3,4,10,0.2905263157894737,0.2926315789473684,0.4726315789473684,0.588421052631579,0.5347368421052632,0.3863157894736842,0.5915789473684211,0.4789473684210526,0.5452631578947369,0.4631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7505263157894737,5,0.3,4,10,0.5357894736842105,0.35368421052631577,0.33789473684210525,0.5421052631578948,0.5842105263157895,0.46421052631578946,0.64,0.4694736842105263,0.5178947368421053,0.4694736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8031578947368421,6,0.3,4,10,0.6063157894736843,0.4431578947368421,0.6357894736842106,0.5589473684210526,0.6642105263157895,0.5578947368421052,0.6926315789473684,0.5378947368421053,0.4863157894736842,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7589473684210526,7,0.3,4,10,0.40421052631578946,0.45052631578947366,0.4673684210526316,0.5747368421052632,0.5494736842105263,0.3989473684210526,0.6273684210526316,0.42736842105263156,0.508421052631579,0.5063157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7463157894736843,8,0.3,4,10,0.43894736842105264,0.36,0.5010526315789474,0.5421052631578948,0.6031578947368421,0.4336842105263158,0.5863157894736842,0.6126315789473684,0.5842105263157895,0.4473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7863157894736842,9,0.3,4,10,0.4884210526315789,0.5357894736842105,0.5810526315789474,0.5515789473684211,0.5842105263157895,0.5273684210526316,0.6494736842105263,0.68,0.4421052631578947,0.3863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7389473684210527,10,0.3,4,10,0.4978947368421053,0.46210526315789474,0.43473684210526314,0.6178947368421053,0.5105263157894737,0.4242105263157895,0.43157894736842106,0.3642105263157895,0.5347368421052632,0.4515789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7526315789473684,11,0.3,4,10,0.32421052631578945,0.36105263157894735,0.4936842105263158,0.6368421052631579,0.4263157894736842,0.58,0.5494736842105263,0.4663157894736842,0.5768421052631579,0.5
1000001011,522,"[1, 2, 4, 10]",0.41789473684210526,12,0.3,4,10,0.3568421052631579,0.3157894736842105,0.49894736842105264,0.3642105263157895,0.5726315789473684,0.6378947368421053,0.6905263157894737,0.4589473684210526,0.4768421052631579,0.3936842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,12,0.3,4,10,0.3568421052631579,0.3157894736842105,0.49894736842105264,0.3642105263157895,0.5726315789473684,0.6378947368421053,0.6905263157894737,0.4589473684210526,0.4768421052631579,0.3936842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7621052631578947,13,0.3,4,10,0.6473684210526316,0.27578947368421053,0.5273684210526316,0.43157894736842106,0.5305263157894737,0.5947368421052631,0.5136842105263157,0.45263157894736844,0.4052631578947368,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7621052631578947,14,0.3,4,10,0.42736842105263156,0.3452631578947368,0.4747368421052632,0.5568421052631579,0.5789473684210527,0.3989473684210526,0.6863157894736842,0.5442105263157895,0.48,0.41789473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7126315789473684,15,0.3,4,10,0.3547368421052632,0.44526315789473686,0.5052631578947369,0.5842105263157895,0.5042105263157894,0.5747368421052632,0.6031578947368421,0.3568421052631579,0.5431578947368421,0.42526315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7473684210526316,16,0.3,4,10,0.3589473684210526,0.44842105263157894,0.48210526315789476,0.631578947368421,0.4557894736842105,0.3505263157894737,0.6589473684210526,0.4957894736842105,0.4726315789473684,0.44842105263157894
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347368421052631,17,0.3,4,10,0.3136842105263158,0.43157894736842106,0.5,0.5568421052631579,0.5347368421052632,0.4863157894736842,0.5473684210526316,0.3957894736842105,0.5494736842105263,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7705263157894737,18,0.3,4,10,0.34842105263157896,0.4926315789473684,0.44526315789473686,0.5557894736842105,0.5705263157894737,0.5978947368421053,0.6789473684210526,0.6157894736842106,0.5705263157894737,0.5768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.771578947368421,19,0.3,4,10,0.5621052631578948,0.5252631578947369,0.4926315789473684,0.5968421052631578,0.46421052631578946,0.4284210526315789,0.3821052631578947,0.54,0.3778947368421053,0.5463157894736842
0010100010,161,"[2, 6, 8]",0.41578947368421054,20,0.3,4,10,0.5715789473684211,0.3273684210526316,0.5768421052631579,0.5894736842105263,0.6389473684210526,0.38105263157894737,0.5989473684210527,0.3505263157894737,0.49894736842105264,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7747368421052632,20,0.3,4,10,0.5715789473684211,0.3273684210526316,0.5768421052631579,0.5894736842105263,0.6389473684210526,0.38105263157894737,0.5989473684210527,0.3505263157894737,0.49894736842105264,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7115789473684211,21,0.3,4,10,0.37473684210526315,0.49894736842105264,0.5810526315789474,0.40210526315789474,0.3494736842105263,0.4357894736842105,0.4326315789473684,0.3705263157894737,0.4263157894736842,0.5326315789473685
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7157894736842105,22,0.3,4,10,0.40210526315789474,0.4231578947368421,0.4968421052631579,0.651578947368421,0.4968421052631579,0.4305263157894737,0.6526315789473685,0.3568421052631579,0.4168421052631579,0.3989473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7673684210526316,23,0.3,4,10,0.47368421052631576,0.35789473684210527,0.48105263157894734,0.40842105263157896,0.5589473684210526,0.5873684210526315,0.6789473684210526,0.5789473684210527,0.4978947368421053,0.49157894736842106
0000001011,10,"[1, 2, 4]",0.34,24,0.3,4,10,0.31894736842105265,0.2894736842105263,0.5189473684210526,0.3126315789473684,0.5273684210526316,0.39263157894736844,0.6389473684210526,0.6189473684210526,0.47578947368421054,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7694736842105263,24,0.3,4,10,0.31894736842105265,0.2894736842105263,0.5189473684210526,0.3126315789473684,0.5273684210526316,0.39263157894736844,0.6389473684210526,0.6189473684210526,0.47578947368421054,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7452631578947368,25,0.3,4,10,0.3757894736842105,0.42526315789473684,0.5052631578947369,0.6168421052631579,0.5221052631578947,0.4631578947368421,0.6389473684210526,0.5589473684210526,0.5221052631578947,0.44
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7473684210526316,26,0.3,4,10,0.3547368421052632,0.3505263157894737,0.5252631578947369,0.4789473684210526,0.3936842105263158,0.5242105263157895,0.5568421052631579,0.5378947368421053,0.5568421052631579,0.5673684210526316
0010100010,161,"[2, 6, 8]",0.41578947368421054,27,0.3,4,10,0.5715789473684211,0.3273684210526316,0.5768421052631579,0.5894736842105263,0.6389473684210526,0.38105263157894737,0.5989473684210527,0.3505263157894737,0.49894736842105264,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7747368421052632,27,0.3,4,10,0.5715789473684211,0.3273684210526316,0.5768421052631579,0.5894736842105263,0.6389473684210526,0.38105263157894737,0.5989473684210527,0.3505263157894737,0.49894736842105264,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7589473684210526,28,0.3,4,10,0.3894736842105263,0.3357894736842105,0.46842105263157896,0.42526315789473684,0.5789473684210527,0.5189473684210526,0.6557894736842105,0.5852631578947368,0.5126315789473684,0.5168421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347368421052631,29,0.3,4,10,0.47789473684210526,0.4905263157894737,0.29789473684210527,0.4705263157894737,0.508421052631579,0.5063157894736842,0.4189473684210526,0.5494736842105263,0.3936842105263158,0.48105263157894734
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347368421052631,30,0.3,4,10,0.5347368421052632,0.3547368421052632,0.5063157894736842,0.5842105263157895,0.3526315789473684,0.5694736842105264,0.49157894736842106,0.2694736842105263,0.4284210526315789,0.49894736842105264
0010100010,161,"[2, 6, 8]",0.3684210526315789,31,0.3,4,10,0.5368421052631579,0.3094736842105263,0.511578947368421,0.5042105263157894,0.5136842105263157,0.36526315789473685,0.6494736842105263,0.3410526315789474,0.5557894736842105,0.62
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7452631578947368,31,0.3,4,10,0.5368421052631579,0.3094736842105263,0.511578947368421,0.5042105263157894,0.5136842105263157,0.36526315789473685,0.6494736842105263,0.3410526315789474,0.5557894736842105,0.62
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,32,0.3,4,10,0.5421052631578948,0.4968421052631579,0.37473684210526315,0.5547368421052632,0.41789473684210526,0.4073684210526316,0.5431578947368421,0.5915789473684211,0.4494736842105263,0.39263157894736844
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7368421052631579,33,0.3,4,10,0.46,0.3063157894736842,0.4842105263157895,0.5694736842105264,0.5389473684210526,0.5789473684210527,0.49473684210526314,0.54,0.4884210526315789,0.4747368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7526315789473684,34,0.3,4,10,0.5936842105263158,0.34210526315789475,0.5421052631578948,0.46,0.5378947368421053,0.4926315789473684,0.5736842105263158,0.5915789473684211,0.35578947368421054,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.728421052631579,35,0.3,4,10,0.5936842105263158,0.28526315789473683,0.41368421052631577,0.5663157894736842,0.5631578947368421,0.4831578947368421,0.6,0.5294736842105263,0.5263157894736842,0.32
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7768421052631579,36,0.3,4,10,0.4863157894736842,0.4726315789473684,0.47157894736842104,0.5242105263157895,0.5063157894736842,0.5136842105263157,0.6073684210526316,0.4494736842105263,0.4863157894736842,0.5673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7568421052631579,37,0.3,4,10,0.6252631578947369,0.33263157894736844,0.43473684210526314,0.6031578947368421,0.46,0.4568421052631579,0.6168421052631579,0.6136842105263158,0.5221052631578947,0.3863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,38,0.3,4,10,0.4978947368421053,0.4063157894736842,0.38526315789473686,0.48210526315789476,0.6263157894736842,0.391578947368421,0.6631578947368421,0.47578947368421054,0.52,0.48736842105263156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347368421052631,39,0.3,4,10,0.3136842105263158,0.43157894736842106,0.5,0.5568421052631579,0.5347368421052632,0.4863157894736842,0.5473684210526316,0.3957894736842105,0.5494736842105263,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7947368421052632,40,0.3,4,10,0.3568421052631579,0.41578947368421054,0.5105263157894737,0.5947368421052631,0.6021052631578947,0.5831578947368421,0.6642105263157895,0.33473684210526317,0.5410526315789473,0.5052631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7557894736842106,41,0.3,4,10,0.35157894736842105,0.47368421052631576,0.36526315789473685,0.5905263157894737,0.4094736842105263,0.5421052631578948,0.6778947368421052,0.4473684210526316,0.5642105263157895,0.37157894736842106
