Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy(low-quality client),Client 7 Accuracy(low-quality client),Client 8 Accuracy(low-quality client),Client 9 Accuracy(low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7273684210526316,1,1,9,10,0.5242105263157895,0.3989473684210526,0.47578947368421054,0.3021052631578947,0.4978947368421053,0.531578947368421,0.47789473684210526,0.4884210526315789,0.5505263157894736,0.4242105263157895
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7273684210526316,2,1,9,10,0.4442105263157895,0.5536842105263158,0.30105263157894735,0.4768421052631579,0.44,0.5463157894736842,0.5684210526315789,0.4905263157894737,0.4305263157894737,0.4905263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6926315789473684,3,1,9,10,0.4673684210526316,0.4568421052631579,0.4610526315789474,0.4326315789473684,0.52,0.5389473684210526,0.33789473684210525,0.4326315789473684,0.3294736842105263,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7252631578947368,4,1,9,10,0.3568421052631579,0.38526315789473686,0.48,0.5610526315789474,0.5305263157894737,0.5578947368421052,0.4515789473684211,0.4368421052631579,0.5147368421052632,0.4631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6863157894736842,5,1,9,10,0.28842105263157897,0.32526315789473687,0.33052631578947367,0.36105263157894735,0.5484210526315789,0.32,0.40210526315789474,0.4905263157894737,0.43157894736842106,0.4694736842105263
0000100110,37,"[2, 3, 6]",0.3431578947368421,6,1,9,10,0.5768421052631579,0.3136842105263158,0.3273684210526316,0.5189473684210526,0.38421052631578945,0.3042105263157895,0.6010526315789474,0.5652631578947368,0.41368421052631577,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,6,1,9,10,0.5768421052631579,0.3136842105263158,0.3273684210526316,0.5189473684210526,0.38421052631578945,0.3042105263157895,0.6010526315789474,0.5652631578947368,0.41368421052631577,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.72,7,1,9,10,0.5778947368421052,0.4863157894736842,0.3568421052631579,0.5421052631578948,0.4652631578947368,0.48,0.5031578947368421,0.5073684210526316,0.4126315789473684,0.5063157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7242105263157895,8,1,9,10,0.37473684210526315,0.35578947368421054,0.54,0.5726315789473684,0.31684210526315787,0.36736842105263157,0.5452631578947369,0.4326315789473684,0.4663157894736842,0.4473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6210526315789474,9,1,9,10,0.3957894736842105,0.2905263157894737,0.3126315789473684,0.5189473684210526,0.47368421052631576,0.3294736842105263,0.5221052631578947,0.33789473684210525,0.32526315789473687,0.3863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7010526315789474,10,1,9,10,0.4884210526315789,0.29157894736842105,0.3863157894736842,0.3863157894736842,0.46842105263157896,0.4589473684210526,0.5178947368421053,0.2336842105263158,0.5273684210526316,0.4515789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6157894736842106,11,1,9,10,0.30736842105263157,0.41368421052631577,0.36736842105263157,0.3126315789473684,0.42736842105263156,0.3547368421052632,0.6010526315789474,0.31684210526315787,0.4094736842105263,0.5
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6852631578947368,12,1,9,10,0.44105263157894736,0.39789473684210525,0.4568421052631579,0.3778947368421053,0.5347368421052632,0.5484210526315789,0.38421052631578945,0.3684210526315789,0.48105263157894734,0.3936842105263158
0010000011,130,"[1, 2, 8]",0.36,13,1,9,10,0.3021052631578947,0.3063157894736842,0.4652631578947368,0.42,0.48210526315789476,0.4926315789473684,0.5063157894736842,0.3452631578947368,0.5284210526315789,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7,13,1,9,10,0.3021052631578947,0.3063157894736842,0.4652631578947368,0.42,0.48210526315789476,0.4926315789473684,0.5063157894736842,0.3452631578947368,0.5284210526315789,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7063157894736842,14,1,9,10,0.28842105263157897,0.2968421052631579,0.5136842105263157,0.4968421052631579,0.5778947368421052,0.3936842105263158,0.5831578947368421,0.44,0.5010526315789474,0.41789473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.72,15,1,9,10,0.5105263157894737,0.4863157894736842,0.4936842105263158,0.48736842105263156,0.48210526315789476,0.5021052631578947,0.4031578947368421,0.5021052631578947,0.46842105263157896,0.42526315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6978947368421052,16,1,9,10,0.46210526315789474,0.4768421052631579,0.5452631578947369,0.6357894736842106,0.33473684210526317,0.47578947368421054,0.38,0.3873684210526316,0.26105263157894737,0.44842105263157894
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6778947368421052,17,1,9,10,0.3505263157894737,0.31157894736842107,0.4336842105263158,0.3705263157894737,0.4610526315789474,0.4863157894736842,0.47578947368421054,0.4052631578947368,0.5063157894736842,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7273684210526316,18,1,9,10,0.3042105263157895,0.35157894736842105,0.45789473684210524,0.5621052631578948,0.4589473684210526,0.4831578947368421,0.5589473684210526,0.49473684210526314,0.5463157894736842,0.5768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6147368421052631,19,1,9,10,0.38421052631578945,0.46210526315789474,0.4326315789473684,0.41157894736842104,0.4884210526315789,0.31473684210526315,0.2673684210526316,0.41578947368421054,0.2810526315789474,0.5463157894736842
0110101011,426,"[1, 2, 4, 6, 8, 9]",0.3894736842105263,20,1,9,10,0.29473684210526313,0.2557894736842105,0.5821052631578948,0.3463157894736842,0.45473684210526316,0.3568421052631579,0.4663157894736842,0.34421052631578947,0.38105263157894737,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6294736842105263,20,1,9,10,0.29473684210526313,0.2557894736842105,0.5821052631578948,0.3463157894736842,0.45473684210526316,0.3568421052631579,0.4663157894736842,0.34421052631578947,0.38105263157894737,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6957894736842105,21,1,9,10,0.4705263157894737,0.44105263157894736,0.4031578947368421,0.5189473684210526,0.5578947368421052,0.35157894736842105,0.4726315789473684,0.4063157894736842,0.41368421052631577,0.5326315789473685
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6757894736842105,22,1,9,10,0.3863157894736842,0.35789473684210527,0.39263157894736844,0.4168421052631579,0.46,0.42526315789473684,0.5789473684210527,0.4284210526315789,0.4147368421052632,0.3989473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6789473684210526,23,1,9,10,0.3126315789473684,0.4147368421052632,0.31473684210526315,0.4326315789473684,0.23894736842105263,0.5873684210526315,0.40210526315789474,0.5168421052631579,0.4242105263157895,0.49157894736842106
