Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy(low-quality client),Client 2 Accuracy(low-quality client),Client 3 Accuracy(low-quality client),Client 4 Accuracy(low-quality client),Client 5 Accuracy(low-quality client),Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.5505263157894736,22,3,5,10,0.26105263157894737,0.39052631578947367,0.2863157894736842,0.24842105263157896,0.4357894736842105,0.4305263157894737,0.6526315789473685,0.3568421052631579,0.4168421052631579,0.3989473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7273684210526316,23,3,5,10,0.5168421052631579,0.32105263157894737,0.2831578947368421,0.3957894736842105,0.24210526315789474,0.5873684210526315,0.6789473684210526,0.5789473684210527,0.4978947368421053,0.49157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6494736842105263,24,3,5,10,0.22,0.36736842105263157,0.2168421052631579,0.3136842105263158,0.17894736842105263,0.39263157894736844,0.6389473684210526,0.6189473684210526,0.47578947368421054,0.52
0000011110,29,"[2, 3, 4, 5]",0.32,25,3,5,10,0.4968421052631579,0.20210526315789473,0.29473684210526313,0.30736842105263157,0.26,0.4631578947368421,0.6389473684210526,0.5589473684210526,0.5221052631578947,0.44
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6789473684210526,25,3,5,10,0.4968421052631579,0.20210526315789473,0.29473684210526313,0.30736842105263157,0.26,0.4631578947368421,0.6389473684210526,0.5589473684210526,0.5221052631578947,0.44
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7136842105263158,26,3,5,10,0.2694736842105263,0.41789473684210526,0.28842105263157897,0.3957894736842105,0.4242105263157895,0.5242105263157895,0.5568421052631579,0.5378947368421053,0.5568421052631579,0.5673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6578947368421053,27,3,5,10,0.24947368421052632,0.2094736842105263,0.4926315789473684,0.32526315789473687,0.43473684210526314,0.38105263157894737,0.5989473684210527,0.3505263157894737,0.49894736842105264,0.45789473684210524
0000011011,26,"[1, 2, 4, 5]",0.3273684210526316,28,3,5,10,0.3263157894736842,0.2557894736842105,0.39473684210526316,0.25473684210526315,0.24,0.5189473684210526,0.6557894736842105,0.5852631578947368,0.5126315789473684,0.5168421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6947368421052632,28,3,5,10,0.3263157894736842,0.2557894736842105,0.39473684210526316,0.25473684210526315,0.24,0.5189473684210526,0.6557894736842105,0.5852631578947368,0.5126315789473684,0.5168421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6221052631578947,29,3,5,10,0.30526315789473685,0.25894736842105265,0.2894736842105263,0.40842105263157896,0.26210526315789473,0.5063157894736842,0.4189473684210526,0.5494736842105263,0.3936842105263158,0.48105263157894734
0010001001,136,"[1, 4, 8]",0.29473684210526313,30,3,5,10,0.25263157894736843,0.4926315789473684,0.45263157894736844,0.27473684210526317,0.46210526315789474,0.5694736842105264,0.49157894736842106,0.2694736842105263,0.4284210526315789,0.49894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6231578947368421,30,3,5,10,0.25263157894736843,0.4926315789473684,0.45263157894736844,0.27473684210526317,0.46210526315789474,0.5694736842105264,0.49157894736842106,0.2694736842105263,0.4284210526315789,0.49894736842105264
0010111111,190,"[1, 2, 3, 4, 5, 6, 8]",0.42210526315789476,31,3,5,10,0.3126315789473684,0.3294736842105263,0.24947368421052632,0.39263157894736844,0.2431578947368421,0.36526315789473685,0.6494736842105263,0.3410526315789474,0.5557894736842105,0.62
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6526315789473685,31,3,5,10,0.3126315789473684,0.3294736842105263,0.24947368421052632,0.39263157894736844,0.2431578947368421,0.36526315789473685,0.6494736842105263,0.3410526315789474,0.5557894736842105,0.62
1100111111,830,"[1, 2, 3, 4, 5, 6, 9, 10]",0.4831578947368421,32,3,5,10,0.3452631578947368,0.29473684210526313,0.3021052631578947,0.32105263157894737,0.32842105263157895,0.4073684210526316,0.5431578947368421,0.5915789473684211,0.4494736842105263,0.39263157894736844
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5978947368421053,32,3,5,10,0.3452631578947368,0.29473684210526313,0.3021052631578947,0.32105263157894737,0.32842105263157895,0.4073684210526316,0.5431578947368421,0.5915789473684211,0.4494736842105263,0.39263157894736844
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6789473684210526,33,3,5,10,0.3063157894736842,0.2536842105263158,0.42,0.22736842105263158,0.3063157894736842,0.5789473684210527,0.49473684210526314,0.54,0.4884210526315789,0.4747368421052632
0100011111,286,"[1, 2, 3, 4, 5, 9]",0.39052631578947367,34,3,5,10,0.31684210526315787,0.32105263157894737,0.22736842105263158,0.22105263157894736,0.27789473684210525,0.4926315789473684,0.5736842105263158,0.5915789473684211,0.35578947368421054,0.508421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6631578947368421,35,3,5,10,0.5273684210526316,0.24210526315789474,0.21052631578947367,0.36736842105263157,0.32210526315789473,0.4831578947368421,0.6,0.5294736842105263,0.5263157894736842,0.32
0000001110,13,"[2, 3, 4]",0.27263157894736845,36,3,5,10,0.4284210526315789,0.26842105263157895,0.2431578947368421,0.2326315789473684,0.34210526315789475,0.5136842105263157,0.6073684210526316,0.4494736842105263,0.4863157894736842,0.5673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6989473684210527,36,3,5,10,0.4284210526315789,0.26842105263157895,0.2431578947368421,0.2326315789473684,0.34210526315789475,0.5136842105263157,0.6073684210526316,0.4494736842105263,0.4863157894736842,0.5673684210526316
0000011110,29,"[2, 3, 4, 5]",0.32526315789473687,37,3,5,10,0.42736842105263156,0.2431578947368421,0.28210526315789475,0.32,0.21894736842105264,0.4568421052631579,0.6168421052631579,0.6136842105263158,0.5221052631578947,0.3863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6684210526315789,37,3,5,10,0.42736842105263156,0.2431578947368421,0.28210526315789475,0.32,0.21894736842105264,0.4568421052631579,0.6168421052631579,0.6136842105263158,0.5221052631578947,0.3863157894736842
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.5673684210526316,38,3,5,10,0.2631578947368421,0.26842105263157895,0.29578947368421055,0.2863157894736842,0.3863157894736842,0.391578947368421,0.6631578947368421,0.47578947368421054,0.52,0.48736842105263156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.66,39,3,5,10,0.32,0.3968421052631579,0.3231578947368421,0.45789473684210524,0.2168421052631579,0.4863157894736842,0.5473684210526316,0.3957894736842105,0.5494736842105263,0.43894736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7305263157894737,40,3,5,10,0.42,0.27473684210526317,0.33263157894736844,0.42526315789473684,0.28421052631578947,0.5831578947368421,0.6642105263157895,0.33473684210526317,0.5410526315789473,0.5052631578947369
1000011111,542,"[1, 2, 3, 4, 5, 10]",0.4063157894736842,41,3,5,10,0.29368421052631577,0.32842105263157895,0.25157894736842107,0.32421052631578945,0.3031578947368421,0.5421052631578948,0.6778947368421052,0.4473684210526316,0.5642105263157895,0.37157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6957894736842105,41,3,5,10,0.29368421052631577,0.32842105263157895,0.25157894736842107,0.32421052631578945,0.3031578947368421,0.5421052631578948,0.6778947368421052,0.4473684210526316,0.5642105263157895,0.37157894736842106
0000001111,14,"[1, 2, 3, 4]",0.3105263157894737,42,3,5,10,0.26,0.2536842105263158,0.27263157894736845,0.2789473684210526,0.38842105263157894,0.4568421052631579,0.6252631578947369,0.46210526315789474,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6442105263157895,42,3,5,10,0.26,0.2536842105263158,0.27263157894736845,0.2789473684210526,0.38842105263157894,0.4568421052631579,0.6252631578947369,0.46210526315789474,0.5231578947368422,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7336842105263158,43,3,5,10,0.24,0.33473684210526317,0.4589473684210526,0.42105263157894735,0.38526315789473686,0.47157894736842104,0.671578947368421,0.6147368421052631,0.40210526315789474,0.4968421052631579
0000001101,12,"[1, 3, 4]",0.2557894736842105,44,3,5,10,0.25157894736842107,0.33473684210526317,0.22,0.22842105263157894,0.3178947368421053,0.43473684210526314,0.6189473684210526,0.5357894736842105,0.5473684210526316,0.45473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6621052631578948,46,3,5,10,0.2557894736842105,0.46421052631578946,0.22,0.38526315789473686,0.19473684210526315,0.49473684210526314,0.651578947368421,0.3178947368421053,0.5736842105263158,0.4421052631578947
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.5810526315789474,47,3,5,10,0.24421052631578946,0.3968421052631579,0.5378947368421053,0.24842105263157896,0.1336842105263158,0.4473684210526316,0.6926315789473684,0.4357894736842105,0.5621052631578948,0.3736842105263158
0000011111,30,"[1, 2, 3, 4, 5]",0.36105263157894735,49,3,5,10,0.3526315789473684,0.3336842105263158,0.20842105263157895,0.32210526315789473,0.3368421052631579,0.4694736842105263,0.6736842105263158,0.5757894736842105,0.5031578947368421,0.5673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6989473684210527,49,3,5,10,0.3526315789473684,0.3336842105263158,0.20842105263157895,0.32210526315789473,0.3368421052631579,0.4694736842105263,0.6736842105263158,0.5757894736842105,0.5031578947368421,0.5673684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6168421052631579,50,3,5,10,0.3178947368421053,0.27789473684210525,0.22631578947368422,0.2557894736842105,0.3631578947368421,0.41157894736842104,0.48105263157894734,0.5915789473684211,0.5368421052631579,0.47157894736842104
0000001111,14,"[1, 2, 3, 4]",0.3094736842105263,1,3,5,100,0.2294736842105263,0.23684210526315788,0.27157894736842103,0.26,0.3494736842105263,0.5547368421052632,0.6884210526315789,0.3968421052631579,0.5515789473684211,0.4905263157894737
0000010111,22,"[1, 2, 3, 5]",0.4094736842105263,2,3,5,100,0.23684210526315788,0.4031578947368421,0.2305263157894737,0.5673684210526316,0.39789473684210525,0.6484210526315789,0.7231578947368421,0.5810526315789474,0.4863157894736842,0.5715789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.751578947368421,2,3,5,100,0.23684210526315788,0.4031578947368421,0.2305263157894737,0.5673684210526316,0.39789473684210525,0.6484210526315789,0.7231578947368421,0.5810526315789474,0.4863157894736842,0.5715789473684211
0100111111,318,"[1, 2, 3, 4, 5, 6, 9]",0.39789473684210525,3,3,5,100,0.30105263157894735,0.2063157894736842,0.3410526315789474,0.27263157894736845,0.2557894736842105,0.3821052631578947,0.7010526315789474,0.4652631578947368,0.36105263157894735,0.48105263157894734
0000001011,10,"[1, 2, 4]",0.24526315789473685,4,3,5,100,0.23684210526315788,0.20842105263157895,0.3105263157894737,0.23789473684210527,0.48105263157894734,0.6473684210526316,0.5557894736842105,0.6052631578947368,0.4126315789473684,0.5768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7147368421052631,4,3,5,100,0.23684210526315788,0.20842105263157895,0.3105263157894737,0.23789473684210527,0.48105263157894734,0.6473684210526316,0.5557894736842105,0.6052631578947368,0.4126315789473684,0.5768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.728421052631579,5,3,5,100,0.3778947368421053,0.3452631578947368,0.27789473684210525,0.24526315789473685,0.3357894736842105,0.5821052631578948,0.6621052631578948,0.6431578947368422,0.5547368421052632,0.4652631578947368
0100010111,278,"[1, 2, 3, 5, 9]",0.3831578947368421,6,3,5,100,0.25894736842105265,0.3336842105263158,0.20421052631578948,0.4336842105263158,0.3663157894736842,0.6473684210526316,0.6926315789473684,0.5442105263157895,0.3357894736842105,0.4863157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7073684210526315,6,3,5,100,0.25894736842105265,0.3336842105263158,0.20421052631578948,0.4336842105263158,0.3663157894736842,0.6473684210526316,0.6926315789473684,0.5442105263157895,0.3357894736842105,0.4863157894736842
0000011111,30,"[1, 2, 3, 4, 5]",0.3736842105263158,7,3,5,100,0.29473684210526313,0.25894736842105265,0.28842105263157897,0.3105263157894737,0.29578947368421055,0.4863157894736842,0.6726315789473685,0.511578947368421,0.4747368421052632,0.48
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6873684210526316,7,3,5,100,0.29473684210526313,0.25894736842105265,0.28842105263157897,0.3105263157894737,0.29578947368421055,0.4863157894736842,0.6726315789473685,0.511578947368421,0.4747368421052632,0.48
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7578947368421053,8,3,5,100,0.4094736842105263,0.3736842105263158,0.45473684210526316,0.44526315789473686,0.27157894736842103,0.4494736842105263,0.6673684210526316,0.4842105263157895,0.5978947368421053,0.42526315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.72,9,3,5,100,0.30105263157894735,0.2863157894736842,0.2336842105263158,0.43894736842105264,0.2231578947368421,0.6484210526315789,0.3705263157894737,0.5547368421052632,0.5778947368421052,0.5842105263157895
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7189473684210527,10,3,5,100,0.511578947368421,0.2326315789473684,0.2505263157894737,0.2736842105263158,0.3831578947368421,0.5463157894736842,0.5978947368421053,0.6663157894736842,0.5663157894736842,0.5105263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6073684210526316,11,3,5,100,0.37684210526315787,0.3063157894736842,0.23578947368421052,0.4378947368421053,0.38,0.39789473684210525,0.43157894736842106,0.5978947368421053,0.4884210526315789,0.45789473684210524
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6884210526315789,12,3,5,100,0.2294736842105263,0.3042105263157895,0.4705263157894737,0.2168421052631579,0.29368421052631577,0.6757894736842105,0.588421052631579,0.4905263157894737,0.5663157894736842,0.30526315789473685
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.64,13,3,5,100,0.3042105263157895,0.3705263157894737,0.3357894736842105,0.4231578947368421,0.2536842105263158,0.4431578947368421,0.5694736842105264,0.3463157894736842,0.42210526315789476,0.42947368421052634
1100011111,798,"[1, 2, 3, 4, 5, 9, 10]",0.52,14,3,5,100,0.29789473684210527,0.41368421052631577,0.2536842105263158,0.27473684210526317,0.34210526315789475,0.5905263157894737,0.6736842105263158,0.6663157894736842,0.4978947368421053,0.4968421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7031578947368421,14,3,5,100,0.29789473684210527,0.41368421052631577,0.2536842105263158,0.27473684210526317,0.34210526315789475,0.5905263157894737,0.6736842105263158,0.6663157894736842,0.4978947368421053,0.4968421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6894736842105263,15,3,5,100,0.30736842105263157,0.33263157894736844,0.4652631578947368,0.4831578947368421,0.35578947368421054,0.4421052631578947,0.4189473684210526,0.6052631578947368,0.39263157894736844,0.3831578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5831578947368421,16,3,5,100,0.2326315789473684,0.3063157894736842,0.21894736842105264,0.24210526315789474,0.4368421052631579,0.39052631578947367,0.46,0.4463157894736842,0.5673684210526316,0.47578947368421054
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.56,18,3,5,100,0.33789473684210525,0.3589473684210526,0.1736842105263158,0.30526315789473685,0.2305263157894737,0.40842105263157896,0.4936842105263158,0.4515789473684211,0.48210526315789476,0.4494736842105263
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.48736842105263156,19,3,5,100,0.4421052631578947,0.4305263157894737,0.26,0.28526315789473683,0.23684210526315788,0.4231578947368421,0.5673684210526316,0.4326315789473684,0.36526315789473685,0.36
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6484210526315789,20,3,5,100,0.4536842105263158,0.46421052631578946,0.3705263157894737,0.36105263157894735,0.4073684210526316,0.4031578947368421,0.36526315789473685,0.5515789473684211,0.4726315789473684,0.5010526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6621052631578948,21,3,5,100,0.3631578947368421,0.2463157894736842,0.49157894736842106,0.32526315789473687,0.28,0.5568421052631579,0.40210526315789474,0.6336842105263157,0.4536842105263158,0.4336842105263158
0000011011,26,"[1, 2, 4, 5]",0.32526315789473687,22,3,5,100,0.29578947368421055,0.2578947368421053,0.4189473684210526,0.3157894736842105,0.28421052631578947,0.5294736842105263,0.7221052631578947,0.5463157894736842,0.5778947368421052,0.49157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7252631578947368,22,3,5,100,0.29578947368421055,0.2578947368421053,0.4189473684210526,0.3157894736842105,0.28421052631578947,0.5294736842105263,0.7221052631578947,0.5463157894736842,0.5778947368421052,0.49157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6810526315789474,24,3,5,100,0.4305263157894737,0.36210526315789476,0.3294736842105263,0.3505263157894737,0.3,0.6263157894736842,0.6010526315789474,0.5452631578947369,0.4494736842105263,0.5126315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6526315789473685,25,3,5,100,0.29789473684210527,0.4284210526315789,0.21894736842105264,0.2463157894736842,0.4652631578947368,0.4242105263157895,0.5715789473684211,0.46421052631578946,0.5347368421052632,0.5168421052631579
0000011011,26,"[1, 2, 4, 5]",0.3021052631578947,26,3,5,100,0.2631578947368421,0.2831578947368421,0.4336842105263158,0.2431578947368421,0.22736842105263158,0.4,0.4568421052631579,0.5242105263157895,0.5052631578947369,0.5021052631578947
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5431578947368421,26,3,5,100,0.2631578947368421,0.2831578947368421,0.4336842105263158,0.2431578947368421,0.22736842105263158,0.4,0.4568421052631579,0.5242105263157895,0.5052631578947369,0.5021052631578947
