Trial,Combination,Clients,Global Accuracy,Max Depth,Client 1 Accuracy,Client 1 Shapley Value,Client 2 Accuracy,Client 2 Shapley Value,Client 3 Accuracy,Client 3 Shapley Value,Client 4 Accuracy,Client 4 Shapley Value,Client 5 Accuracy,Client 5 Shapley Value,Client 6 Accuracy,Client 6 Shapley Value,Client 7 Accuracy,Client 7 Shapley Value,Client 8 Accuracy,Client 8 Shapley Value,Client 9 Accuracy,Client 9 Shapley Value,Client 10 Accuracy,Client 10 Shapley Value
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9011943539630836,10,0.7915309446254072,0.07871390323197555,0.8067318132464713,0.08963090457066356,0.8740499457111836,0.11545324153757894,0.8403908794788274,0.09784566838783698,0.8306188925081434,0.10133581946834978,0.8501628664495114,0.10550583285523049,0.8067318132464713,0.0955412124689231,0.8349619978284474,0.10594186268885064,0.8165038002171553,0.09316886593995019,0.8718783930510315,0.1168626888506407
6,0000000010,2,0.8056460369163952,10,,,0.8056460369163952,0.09060862911295545,,,,,,,,,,,,,,,,
6,0010000000,8,0.7915309446254072,10,,,,,,,,,,,,,,,0.7915309446254072,0.09036925853983932,,,,
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.8783930510314875,10,0.8099891422366993,0.09171571801361669,0.8056460369163952,0.09060862911295545,0.8143322475570033,0.10033158710538173,0.8382193268186754,0.10785704475444885,0.8067318132464713,0.09379402358388766,0.8577633007600435,0.11334981458590834,0.8219326818675353,0.09742970941982058,0.7915309446254072,0.09036925853983932,0.7926167209554832,0.09766319383130245,0.8534201954397395,0.11688102105283807
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9011943539630836,10,0.8414766558089034,0.10234174794415746,0.8512486427795874,0.09844186268885052,0.8382193268186754,0.1065581373111492,0.8501628664495114,0.10619286670491486,0.8501628664495114,0.10255354752342671,0.8241042345276873,0.0959394721744117,0.8121606948968513,0.08716389366991754,0.8338762214983714,0.09537674507554009,0.7839305103148752,0.09613740676993694,0.8577633007600435,0.10929432013769375
8,0000001000,4,0.8208469055374593,10,,,,,,,0.8208469055374593,0.09111111111111109,,,,,,,,,,,,
8,0000010000,5,0.7904451682953312,10,,,,,,,,,0.7904451682953312,0.08316073819085863,,,,,,,,,,
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9011943539630836,10,0.8393051031487514,0.09857668770319361,0.8251900108577633,0.09444348823866888,0.8740499457111836,0.11252390514438695,0.8208469055374593,0.09111111111111109,0.7904451682953312,0.08316073819085863,0.8154180238870793,0.0935087970931344,0.8208469055374593,0.10204962707974763,0.8751357220412594,0.1101415184547713,0.8479913137893594,0.10296184738955814,0.8610206297502715,0.11152227959456872
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.8870792616720955,10,0.8154180238870793,0.0994496901167647,0.8219326818675353,0.09902372209593743,0.7969598262757872,0.09362116531639166,0.8230184581976113,0.1003171688912201,0.7882736156351792,0.09387859182840812,0.8469055374592834,0.11031017466145998,0.7774158523344191,0.0956990344077247,0.8447339847991314,0.11295778205202933,0.7643865363735071,0.08335227603893437,0.8414766558089034,0.11139039459112907
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9185667752442996,10,0.8631921824104235,0.10115623475552536,0.8414766558089034,0.0876125745806597,0.8599348534201955,0.10152866899320792,0.8903365906623235,0.11253893204247803,0.8566775244299675,0.1002232729183084,0.8740499457111836,0.1060705842620736,0.7969598262757872,0.08588174040301684,0.8045602605863192,0.08983170100191372,0.8664495114006515,0.10239455514278202,0.8816503800217155,0.11276173590003385
1,0000000010,2,0.8371335504885994,100,,,0.8371335504885994,0.09900961188657204,,,,,,,,,,,,,,,,
1,0010000000,8,0.8110749185667753,100,,,,,,,,,,,,,,,0.8110749185667753,0.09163411645317539,,,,
1,0100000000,9,0.7926167209554832,100,,,,,,,,,,,,,,,,,0.7926167209554832,0.07807886725257025,,
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9001085776330076,100,0.8458197611292074,0.10495002584869892,0.8371335504885994,0.09900961188657204,0.8512486427795874,0.1059739215348382,0.8154180238870793,0.10024221188274272,0.8295331161780674,0.10106554081222366,0.8262757871878393,0.09813697895724445,0.8588490770901195,0.1096736362417907,0.8110749185667753,0.09163411645317539,0.7926167209554832,0.07807886725257025,0.8534201954397395,0.11123508913014345
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.8979370249728555,100,0.8230184581976113,0.09089172952534488,0.8425624321389794,0.10578635726761457,0.8306188925081434,0.09036630774841177,0.7850162866449512,0.0958580449511525,0.8230184581976113,0.09442093241972312,0.7861020629750272,0.09423283622195346,0.8327904451682954,0.10151676551313797,0.8338762214983714,0.09962044874378596,0.8783930510314875,0.11802124719295198,0.8393051031487514,0.10928533041592291
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.8849077090119435,100,0.8262757871878393,0.09868536371603824,0.8230184581976113,0.09589297886843899,0.8078175895765473,0.09871798617197394,0.8555917480998915,0.10588957055214702,0.8338762214983714,0.09880562859090453,0.8306188925081434,0.1022689648456518,0.8523344191096635,0.10916350180153854,0.7947882736156352,0.10084623624500917,0.7763300760043431,0.08350374914792091,0.8317046688382194,0.10622602006037561
4,0100000000,9,0.7958740499457112,100,,,,,,,,,,,,,,,,,0.7958740499457112,0.08166463166463177,,
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.8892508143322475,100,0.8414766558089034,0.10666947690757182,0.7850162866449512,0.0981307052735624,0.8099891422366993,0.10395565633660885,0.7926167209554832,0.08633302323778481,0.8501628664495114,0.10652363509506362,0.8610206297502715,0.11049382716049383,0.8132464712269273,0.09682539682539662,0.8306188925081434,0.09438484795627651,0.7958740499457112,0.08166463166463177,0.8642779587404995,0.11501879954260927
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9196525515743756,100,0.8382193268186754,0.09947152414684886,0.8458197611292074,0.101425666685407,0.8697068403908795,0.10422499578343734,0.8186753528773073,0.09412585971027536,0.8740499457111836,0.10824572253143701,0.8566775244299675,0.09722597027791842,0.8664495114006515,0.10489917730177459,0.8056460369163952,0.09172148198122242,0.8241042345276873,0.09783549783549801,0.8403908794788274,0.10082410374618177
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.8881650380021715,100,0.8588490770901195,0.1088223308883454,0.8425624321389794,0.10702691427019055,0.8306188925081434,0.09985446501338922,0.8023887079261672,0.09063870454457232,0.8099891422366993,0.09572709279310741,0.7937024972855592,0.09352951449528454,0.8121606948968513,0.095738250475414,0.8241042345276873,0.10373588310629865,0.8143322475570033,0.09192523382621189,0.8555917480998915,0.11300161058718482
7,0100000000,9,0.8154180238870793,100,,,,,,,,,,,,,,,,,0.8154180238870793,0.08116091434596776,,
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9153094462540716,100,0.8545059717698155,0.09729283172343674,0.8262757871878393,0.09398218757649356,0.8371335504885994,0.09635654973733267,0.8631921824104235,0.10661140296371616,0.8501628664495114,0.1065393812724773,0.8621064060803475,0.10209333634600522,0.8545059717698155,0.0979259635843266,0.8642779587404995,0.1030366792822308,0.8154180238870793,0.08116091434596776,0.8946796959826275,0.1150007531680128
8,0001000000,7,0.8023887079261672,100,,,,,,,,,,,,,0.8023887079261672,0.08919721365764523,,,,,,
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9055374592833876,100,0.8501628664495114,0.1035628639945186,0.8175895765472313,0.0934114613071446,0.8371335504885994,0.09688154238513944,0.8599348534201955,0.1041604811388981,0.8577633007600435,0.1031203608541738,0.8577633007600435,0.10422043317726747,0.8023887079261672,0.08919721365764523,0.8653637350705755,0.11028796010810385,0.8023887079261672,0.09199069315975777,0.8523344191096635,0.10316699021734993
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.9087947882736156,100,0.8295331161780674,0.10348229694107815,0.747014115092291,0.0834968993571142,0.8143322475570033,0.09337296846257404,0.8078175895765473,0.10307598945591771,0.8393051031487514,0.1032552009254516,0.7850162866449512,0.09467580739982173,0.8360477741585234,0.10712673759268738,0.8208469055374593,0.10542754736303121,0.8110749185667753,0.09658929282585203,0.8382193268186754,0.10949725967647102
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.8794788273615635,100,0.8154180238870793,0.09133254948069773,0.8241042345276873,0.1025857338820301,0.8078175895765473,0.09629041740152884,0.8143322475570033,0.09412796394277877,0.8653637350705755,0.11455026455026442,0.7980456026058632,0.10130168528316665,0.8110749185667753,0.09422006662747417,0.8501628664495114,0.10773025671173822,0.8219326818675353,0.09385214579659033,0.8360477741585234,0.10400891632373116
